can,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_scf,E_thermal_correction,E_zpe,G,G_thermal_correction,H,H_thermal_correction,dipole,electronegativity,electronic_spatial_extent,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,number_of_atoms,zero_point_correction,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_ES_root_NPA_total,C1_ES_root_NPA_valence,C1_Mulliken_charge,C1_NMR_anisotropy,C1_NMR_shift,C1_NPA_Rydberg,C1_NPA_charge,C1_NPA_core,C1_NPA_total,C1_NPA_valence,C1_VBur,C2_APT_charge,C2_ES_root_Mulliken_charge,C2_ES_root_NPA_Rydberg,C2_ES_root_NPA_charge,C2_ES_root_NPA_core,C2_ES_root_NPA_total,C2_ES_root_NPA_valence,C2_Mulliken_charge,C2_NMR_anisotropy,C2_NMR_shift,C2_NPA_Rydberg,C2_NPA_charge,C2_NPA_core,C2_NPA_total,C2_NPA_valence,C2_VBur,O1_APT_charge,O1_ES_root_Mulliken_charge,O1_ES_root_NPA_Rydberg,O1_ES_root_NPA_charge,O1_ES_root_NPA_core,O1_ES_root_NPA_total,O1_ES_root_NPA_valence,O1_Mulliken_charge,O1_NMR_anisotropy,O1_NMR_shift,O1_NPA_Rydberg,O1_NPA_charge,O1_NPA_core,O1_NPA_total,O1_NPA_valence,O1_VBur,O2_APT_charge,O2_ES_root_Mulliken_charge,O2_ES_root_NPA_Rydberg,O2_ES_root_NPA_charge,O2_ES_root_NPA_core,O2_ES_root_NPA_total,O2_ES_root_NPA_valence,O2_Mulliken_charge,O2_NMR_anisotropy,O2_NMR_shift,O2_NPA_Rydberg,O2_NPA_charge,O2_NPA_core,O2_NPA_total,O2_NPA_valence,O2_VBur
CC(C)(C)OC(=O)N1[C@H]2CC[C@]1(C(=O)O)CC2,-822.8626860337586,1.923685348185667,3905.0047813886467,2108.5839879629525,-823.1782436789442,0.32516825052242015,-822.879219713729,-822.92302773439,0.2648269104109414,-822.8617420337587,0.32611266284080126,3.039570572069897,0.12492465518376655,4028.2438821786373,0.13571801612038376,-0.2606426713041503,0.010793360936617225,241.28639999999996,1965.486392895546,36.0,0.30863462235055794,0.2150087653452858,-0.3550703607232511,0.03134046128847682,0.061342141280886706,1.998874641168833,5.938657858719114,3.9084463614605918,-0.35396673162913056,37.99386961865305,126.02709064387092,0.027343942309055454,0.037314657922326244,1.9988463948012116,5.962685342077673,3.936499128151217,0.8157115269634189,1.1166583948567046,0.15925709378276387,0.05178759052907903,0.5626679221714034,1.9991346411688329,5.4373320778285965,3.386413969314495,0.2721051695228431,97.18553717237756,27.531545997211815,0.0609044563747663,0.8764133019511976,1.9991205179850224,5.123586698048802,3.0635617236890136,0.6201022566803428,-0.7166150907564603,-0.07815839156315155,0.013369800145812932,-0.292315915735212,1.99974,8.292315915735212,6.279209720788187,-0.22772658149737157,543.7007228682608,-60.650645415489265,0.010464094868944483,-0.6053718470496583,1.999706394801212,8.605371847049657,6.5952077521807135,0.43159184366583286,-0.6813151880833459,-0.17966283930837057,0.010625500228622456,-0.6582825728178674,1.9996999999999998,8.658282572817868,6.647952949405434,-0.1892086177088542,163.79651311674718,147.68270212416584,0.010373196575544127,-0.6987140110759762,1.99967,8.698714011075976,6.68867029651541,0.45973184341487705
CC(C)(C)OC(=O)NC(CC(=O)O)C1CCC1,-824.0313929309765,7.94600299911783,5359.438828350478,2006.6044770839098,-824.3693113790098,0.3477645956636124,-824.0498479155633,-824.0979786915391,0.2811780859090642,-824.0304481797153,0.34870866225063535,1.722646654634752,0.12764218257793075,5415.948231689674,0.12603394207707852,-0.25367612465500927,-0.0016082405008522298,243.30219999999997,2119.1293090923964,38.0,0.3293096001579187,-0.10665558889041742,0.059738243651649446,0.016761952941433268,-0.5223823418871067,1.999080238387926,6.522382341887106,4.506549316022652,-0.0034001719860991247,31.142936660588795,161.15723607035966,0.015703592148547652,-0.5581890263879522,1.9990300118537152,6.558189026387952,4.543448595289556,0.5905258945465779,1.142695355294218,-0.06987095178642963,0.05497559645003957,0.4978298316482656,1.999397480706339,5.502170168351733,3.4477976279609868,0.1600887098300466,101.34531079298769,24.048666430550256,0.05518586180079374,0.8676694596850175,1.9993396089261357,5.132330540314982,3.077804279167322,0.5492533654117577,-0.7530155944506097,-0.3953373105161214,0.011572067711238962,-0.7620207740088727,1.9997398340657564,8.762020774008873,6.750708763819149,-0.26430218636129876,524.6390061994609,-56.040001360510246,0.010229701282396971,-0.6374897231695366,1.9997097945054911,8.637489723169535,6.627552380947783,0.4440093211789308,-0.7399644212712178,-0.2583296775919849,0.01106005875335467,-0.754368412069869,1.999701000469338,8.75436841206987,6.74360731328691,-0.19003802899254277,185.49926854600434,140.07871154330417,0.010140258440445294,-0.6969537764678058,1.9996800206918715,8.696953776467806,6.687133461282562,0.3609868899550691
CC(C)(C)OC(=O)NC(CC(=O)O)c1cccc(Cl)c1,-1358.4760978674115,2.4625253189815677,7827.079424136877,2376.4012427308603,-1358.801261368854,0.32948167326399797,-1358.4963152393882,-1358.5487016584286,0.2568778853714098,-1358.4751538674116,0.33042567326399797,3.0386146366974764,0.13983737255837417,7864.676912339881,0.11630501800523499,-0.25614239056360916,-0.023532354553139186,299.7535,2184.5804137488344,37.99999999999999,0.3092643044117392,-0.10208107358231475,0.004784361656391859,0.015749866109154225,-0.5485162527443536,1.9990201704599035,6.548516252744354,4.533746189914595,-0.0024643990621656337,23.69214309681689,155.2441766714389,0.015410687505727,-0.5479293379600184,1.9990300683694935,6.547929337960018,4.533488603084143,0.5876809286828877,1.0987866760672416,0.16512913432927848,0.0557252503431787,0.8678948072725537,1.9993399591348673,5.132105192727446,3.077039883666985,0.16970801012902156,103.25634064335209,24.440531827977427,0.05526133462862877,0.8704088861683773,1.9993399801342122,5.129591113831623,3.074989752007769,0.5600435809204529,-0.7469106511343477,-0.2679190412201392,0.01043169072713658,-0.6418418462233855,1.999700196411469,8.641841846223386,6.631710103252097,-0.26596862269511307,521.9853484455094,-52.71125206200623,0.01043137730859257,-0.639597647448783,1.99971,8.639597647448783,6.629456255258509,0.4628214163805831,-0.7064802946331462,-0.18201530115532805,0.010171896193012321,-0.6895825069095,1.9996702174108139,8.6895825069095,6.679740407160803,-0.1813353077844647,179.5763589825943,135.40983427926344,0.010171905194814153,-0.689086599364637,1.9996702174108139,8.689086599364636,6.679244429697996,0.3642734435992981
CC(C)(C)OC(=O)NC(Cc1cnc2ccccc2n1)C(=O)O,-1084.3678507285729,0.9403466980838718,7676.15196417351,2793.8277071342272,-1084.7168746051923,0.3635528083341901,-1084.3889625910197,-1084.4405236672103,0.2908798196914919,-1084.3669067285728,0.3644968394411192,1.5112715045722058,0.16647836999220647,8889.291240431181,0.08925047974552902,-0.25572884973773546,-0.07722789024667746,317.34379999999993,2695.5765985036087,41.99999999999999,0.3424418834251346,0.271960687885823,-0.00937024947255002,0.023572417200720504,-0.129437906252307,1.998980015182565,6.129437906252307,4.1068854738690215,-0.013637361015601947,28.3768381667796,140.21390125764816,0.02325440159178709,-0.12707563906443187,1.9989805353892165,6.127075639064432,4.104840650547181,0.6932062483777351,1.0894281888659363,0.2004450043874013,0.058224393232003485,0.8616381526488442,1.9993008740689684,5.138361847351156,3.080836297751136,0.2062542782001047,99.26136779453276,26.016386497158653,0.05878326024478314,0.8671637644601295,1.9993008740689684,5.13283623553987,3.074761214458752,0.5806124297425482,-0.7017608929957432,-0.23782519789400816,0.01064803787955201,-0.6118515267877184,1.9997008312759421,8.611851526787717,6.601493375132454,-0.2410117926660631,562.8605711977066,-57.00092796149118,0.010610264220263203,-0.6145541733378321,1.9997008312759421,8.614554173337831,6.604234246407468,0.4239613619125283,-0.7133174587220338,-0.18676172130322716,0.010272546817902664,-0.6987255423029572,1.999670633238563,8.698725542302956,6.688791446708882,-0.18684978921949502,159.84455961573647,156.52471686509378,0.010216187504074577,-0.698178420258928,1.999670633238563,8.698178420258927,6.68829159951629,0.4155785277415684
CC(C)(C)OC(=O)NC1(C(=O)O)CCN(c2ccccc2)CC1,-1070.6897615002233,7.279644053624915,10680.80518979698,2881.827205930529,-1071.101311662665,0.4226880360721784,-1070.7122156488522,-1070.7652127130611,0.34723688483343684,-1070.6888168816215,0.42363210956577735,3.6843659537392295,0.09659302493917771,10826.428413237565,0.09930331526104419,-0.19589634020022192,0.0027102903218664703,320.3876,2311.2299514119477,47.0,0.40023405907797927,0.30023087344174754,-0.2983435830923494,0.026456238421360818,0.04525666415333788,1.9988317365481276,5.954743335846662,3.9294489278045734,-0.29985306080898894,21.362409020156004,138.39685794395686,0.026385890675793052,0.04565129913467306,1.9988312332843086,5.954348700865328,3.92913156774695,0.8216125825843204,1.0599459942584823,0.24951895212131778,0.0627710694956765,0.8636963267643455,1.9991982885679762,5.136303673235655,3.074334315172002,0.25091105508336503,97.2931171461193,22.200326545786233,0.06261684433049644,0.8699098305622214,1.9991977853041571,5.130090169437779,3.0682732061600344,0.6383995336807685,-0.7141702745509473,-0.22623120499613916,0.010580274460142015,-0.6115049121373664,1.9997001281055238,8.611504912137367,6.601224381466177,-0.22700336329961457,538.8956971712629,-54.32358187988689,0.010514408833867506,-0.6116373949460929,1.9996997529472285,8.611637394946094,6.601423233164998,0.4480022932052036,-0.7033735190147282,-0.19385933149387236,0.010449764657096988,-0.7062401331676962,1.9996700091582758,8.706240133167697,6.696112940048186,-0.19429570373605712,163.0370317953979,157.91211565983406,0.010420288288645203,-0.7065020767940525,1.9996697621055042,8.706502076794052,6.696420546062823,0.4634722805069953
CC(C)(C)OC(=O)NC1(CC(=O)O)CCC1,-784.8072698822812,3.16537095929715,4342.627175844125,1977.6255629146765,-785.1145774165617,0.3173355809987211,-784.8243104335644,-784.8695871709068,0.255017974398804,-784.8063255710525,0.31827965762441796,1.8047551469404925,0.1274859604538782,4540.732735390718,0.12983663734252002,-0.2573225977963982,0.002350676888641853,229.27540000000002,1976.0981151949586,35.00000000000001,0.30029536951993396,-0.14640534796310536,0.12353065127875076,0.020327020861809684,-0.5153134875170599,1.9990166460483996,6.51531348751706,4.495965058123784,0.0712389813611151,35.88323259777136,153.62630603813534,0.017640522378745662,-0.5673861506595078,1.9989469169379483,6.567386150659508,4.550794832799055,0.6265588959804099,1.1058888222804057,-0.023649513205420473,0.053752551003750045,0.5093528828090721,1.9993690395168646,5.490647117190928,3.437527801774359,0.16417344949617904,101.64489343378392,25.598447573534983,0.05644281329388429,0.8681490114427859,1.9993356911976494,5.131850988557215,3.076078800261926,0.5544186178461734,-0.7282962758783246,-0.221516877670552,0.013112924548135646,-0.49773066237070757,1.9997363574886653,8.497730662370708,6.484880614076939,-0.2586176336756352,532.7134428406036,-62.45442419136378,0.010313821156686515,-0.6300347980387703,1.999709233743032,8.630034798038771,6.620006362184221,0.4416832732262876,-0.707873702887529,-0.21745930572626973,0.01077360465468401,-0.7000333119845024,1.9997062081285997,8.700033311984503,6.68955820057144,-0.192433959862329,185.76175267779956,140.39254564373547,0.010217109490465708,-0.6991703784924497,1.9996793204153902,8.69917037849245,6.689276683491762,0.37913545810366456
CC(C)(C)OC(=O)NC1CC(C(=O)O)C1,-745.5788599446591,2.3776418555087675,5552.2206261451465,1656.5957996849884,-745.853063721236,0.2880547862049696,-745.5948996110012,-745.6407073513843,0.2262082811431934,-745.5779158463226,0.28899887704306426,1.5915639802635895,0.12896668041471182,5462.8831704992235,0.1312321024775101,-0.26019878289222187,0.0022654220627982987,215.2486,1856.050641541367,32.0,0.2720151198629417,-0.14117209502014302,-0.2842304002114424,0.02327987345839754,-0.3214862856412468,1.9989609833661295,6.321486285641247,4.299244520435773,-0.31163444841865967,35.05990903643116,164.68893095109044,0.019771172384433,-0.36586525287097243,1.99893,6.3658652528709725,4.347163172105593,0.6318962796209938,1.1713457765493644,0.08652957515625624,0.05142289232058042,0.5266394572424038,1.999253708508969,5.473360542757597,3.4226840169132293,0.22223346389619325,100.14866110920742,22.006786527314905,0.056760611526748404,0.863422881700129,1.9992427251428395,5.136577118299871,3.0805827232789706,0.5287423475037525,-0.7372144270767121,-0.08927098887500767,0.013327824680534953,-0.3007636967262029,1.99974,8.300763696726204,6.287686780426615,-0.24836296534077695,540.6531170850351,-44.101962735475496,0.010536141520665555,-0.626463125912013,1.99971,8.626463125912014,6.616216909406165,0.4050838421524517,-0.7424715309971835,-0.1777903514784716,0.010161918376399922,-0.6521241036999824,1.99971,8.652124103699983,6.642252185323583,-0.1903703069616683,179.91678295836394,141.61746422944623,0.010134300580843072,-0.6969378762315976,1.9996890916190535,8.696937876231598,6.687123575650754,0.3578851379978023
CC(C)(C)OC(=O)NC1CC2CCCC(C(=O)O)N2C1=O,-1030.5273528426937,3.5624762295940746,9074.474553668315,2674.3212485315707,-1030.9025670290237,0.3865942862904864,-1030.548104038148,-1030.599252738475,0.31469445966535764,-1030.5264088426936,0.38753829120837696,3.2194186034136854,0.12936380481394152,9208.058952261594,0.12858775232021197,-0.2579515571341535,-0.0007760524937295415,298.3381999999999,2323.6687370762015,43.0,0.3658431635876471,0.201278535518603,0.02240043950867873,0.029154571810828984,-0.12007489518421625,1.9990378232602823,6.120074895184215,4.091882500113104,0.020949596828153366,40.21278262374056,148.51606772182885,0.025345411800399068,-0.14915864333295092,1.9989898615206874,6.14915864333295,4.124822751493132,0.7116691910450851,1.0929013097249252,0.004724077605318471,0.05510979165939185,0.5046386532527426,1.999319808175768,5.495361346747256,3.4409224732972934,0.19168503672524329,96.81416417304956,24.147317219538067,0.056695430350621634,0.8621567977140213,1.9993101222200276,5.1378432022859775,3.081837182899326,0.5713544145154711,-0.7045646735555047,-0.23457539678252606,0.013441823516468755,-0.5445972013101285,1.999738970426056,8.544597201310127,6.531416443323091,-0.23044177446358788,538.2537127918121,-58.87333974419659,0.010855762252444955,-0.6096393281708429,1.9997097525240768,8.609639328170843,6.599078273763614,0.433016769818609,-0.7390351451174196,-0.2311861137875983,0.01099208500578403,-0.7203844336131968,1.999699281434448,8.720384433613196,6.709693103128452,-0.196138679541832,168.76316752596423,155.1706327296098,0.010278567053152417,-0.705609641083873,1.9996798028331284,8.705609641083871,6.695660150478653,0.39224121638047854
CC(C)(C)OC(=O)NC1CCC(CC(=O)O)CC1,-863.2792252994112,1.8918637563850014,8223.21933626673,2102.2062977166484,-863.6541422314219,0.3789971843364129,-863.2985479923619,-863.3484648460474,0.30975791546237985,-863.2782812161515,0.37994118433641294,1.9637427955038151,0.12293316864210121,8395.647710638508,0.13190750454468103,-0.2548406731867822,0.00897433590257982,257.329,2304.762063401576,41.0,0.35967468588820467,-0.052462652075573074,0.06011906183084132,0.018010891923460864,-0.49190177164426807,1.9990791674038277,6.491901771644268,4.474814489938071,0.003361342179631515,34.50653431342234,154.29552451557996,0.01668963941578295,-0.5472346832820937,1.99903,6.547234683282094,4.531515782506078,0.5867781744974181,1.1251865098911182,-0.000568464830808996,0.05040308578378003,0.5221205201464287,1.9993748185467977,5.477879479853572,3.4281066422390634,0.15647165606606633,97.89891366388572,26.539137708006386,0.05609157290366964,0.86404486411429,1.999341849576027,5.135955135885711,3.080522546002186,0.5384784617684749,-0.7277935865805685,-0.09463056741097782,0.013319627101426765,-0.310943185627211,1.9997400000000003,8.310943185627211,6.297885597507108,-0.24421871828282238,542.5346585628864,-69.19565476857476,0.010396626646468217,-0.6175469591311581,1.99971,8.61754695913116,6.60743706588559,0.41369162866094755,-0.7297590306279614,-0.19352490003778172,0.010705274729719619,-0.6675771602648068,1.99971,8.667577160264807,6.657160468512014,-0.2011460493255787,189.5560621287919,143.96512907607033,0.010291196313491851,-0.7083474677572449,1.9996835162608577,8.708347467757246,6.698369881661017,0.3758237286731033
CC(C)(C)OC(=O)NCC(Cc1ccccc1)C(=O)O,-938.1786506746158,1.6061500698087197,7906.5107532334505,2470.6053370893455,-938.5398969205226,0.36794786706139726,-938.1988551794873,-938.249988416691,0.29661005133530743,-938.1777060291178,0.36889191949666056,1.6815186954917374,0.13373386560203648,8309.40825364846,0.11964020647196118,-0.25337407207399765,-0.014093659130075285,279.33519999999993,2422.264578155996,41.0,0.3477433779743874,-0.09801156276483197,-0.20500052638102367,0.01685576613019308,-0.35916654452838914,1.9989162697914387,6.359166544528389,4.343395564322483,-0.21098962373967642,24.144298931114804,150.01029418018476,0.016437311770453388,-0.3646204097125502,1.998917474372337,6.36462040971255,4.3492605169079885,0.732285021924246,1.033115421916899,0.19307617855712347,0.06027933630454763,0.8480770072543565,1.9992702415029793,5.151922992745643,3.0923799821446876,0.20738989410967706,102.27936242372041,23.718430257664973,0.0591956455740532,0.8701664050874446,1.9992704957857244,5.129833594912555,3.071366025092072,0.6108599651879467,-0.7011626586040136,-0.2514078613822968,0.010473865405886212,-0.6305958570464709,1.9997030085290646,8.63059585704647,6.620418862813255,-0.24437770750014853,550.1400441876236,-68.01633567438647,0.010322522121664335,-0.6224319825434015,1.9997030085290646,8.6224319825434,6.612407588392339,0.44738516282180063,-0.6841918159000009,-0.20139277056665614,0.010243853570957437,-0.7132195650260622,1.999679980622985,8.713219565026062,6.703297575483977,-0.19810014501073647,177.4369222594781,143.58067460436618,0.010170403187797111,-0.7096712161674003,1.999679980622985,8.7096712161674,6.699822371361218,0.4405002883469189
CC(C)(C)OC(=O)NCCCCCCC(=O)O,-825.2312821392973,2.339496350535966,8287.28523676276,2212.769902727429,-825.5960441179996,0.3713785494276232,-825.251159570169,-825.3031786964431,0.2994821727483161,-825.2303380855199,0.37232272175362036,2.486760250284169,0.12318190353218278,9372.602964811316,0.13464149410356355,-0.25782339763574635,0.011459590571380763,245.318,2301.079424001618,40.0,0.35150112669643424,-0.045901383313367475,0.0021407327713232624,0.014491031012866093,-0.49093439101866165,1.9991135692030604,6.490934391018662,4.4773298660241565,-0.0666654315903168,39.05539435387142,160.22239606252367,0.013864537005645945,-0.5498992374172778,1.9990639479835515,6.549899237417278,4.536977518477104,0.5457418173013371,1.1318741095618856,0.0028118664044949806,0.049590492549191664,0.5196551659135883,1.999385868204875,5.480344834086411,3.4313735532264102,0.16141192344419814,97.29433411606452,25.45941794239439,0.05524476110390413,0.8620206790035754,1.9993477774005457,5.137979320996425,3.083382379640534,0.5147884053284393,-0.7268047392283499,-0.08935787438599134,0.0133281132856671,-0.2967152645415992,1.99974,8.2967152645416,6.28364762365287,-0.24554883622531049,551.2996718135645,-65.52398132937752,0.010411395572893369,-0.6171141632579757,1.999708888700273,8.617114163257975,6.606994194604354,0.3923840600989126,-0.7369693673455796,-0.1924741367971287,0.01067490065428896,-0.6653557516665118,1.9997155795278754,8.665355751666512,6.654965612125004,-0.20294329999057883,188.3170916793301,147.1256022624694,0.010217220500234983,-0.7089907115558093,1.9996858777900086,8.70899071155581,6.69909083063068,0.36775786302987723
CC(C)(C)OC(=O)NCCCCCCCCCCC(=O)O,-982.1288925772639,2.2820200356611586,15517.005758858677,2578.4599740823583,-982.6127717156178,0.491254382955816,-982.1537390065572,-982.2139454685479,0.40620193564568596,-982.1279485376488,0.4921987579379928,2.8189228999210783,0.12314783010628384,17570.472107065896,0.13493871963690807,-0.2580865497431919,0.011790889530624226,301.4252,2833.9978143380113,52.00000000000001,0.4664083190385028,-0.04269792389582461,0.006849635236877259,0.014617395056864914,-0.49056562915948543,1.99911,6.490565629159486,4.476839468689212,-0.06908811836403352,33.47058319274104,162.24971714599334,0.014079759229242799,-0.5513589096662047,1.9990600000000003,6.551358909666205,4.538220149226407,0.5492385395510605,1.1261701249388136,-0.006367898709576273,0.04976281742614036,0.5179427110483964,1.9993879794346794,5.482057288951604,3.432911115883806,0.15375749759820884,96.0843604788722,25.753915338188026,0.05553646803493966,0.8601672848654741,1.9993482795247333,5.139832715134526,3.0849436419014222,0.5276663669340091,-0.72493797278079,-0.09040892194854039,0.013347868807649887,-0.300031372080758,1.9997400000000003,8.30003137208076,6.286941520312005,-0.24682073119458106,555.7738981842226,-61.93085741122584,0.010389941003394569,-0.6197766874005799,1.9997100000000003,8.61977668740058,6.609673050602494,0.41161251761161777,-0.7366671007437403,-0.19177701287327603,0.010659810998947888,-0.6636102579352354,1.9997100420334442,8.663610257935236,6.6532381462574035,-0.20178719030851297,190.67164004602733,145.48672618610405,0.010216945958802067,-0.7069273470084186,1.9996830613882093,8.706927347008419,6.697023356111474,0.36027528882015497
CC(C)(C)OC(=O)N[C@@H](CC(=O)O)Cc1ccc(C(F)(F)F)cc1,-1274.7344696248938,5.460817824592978,12517.2882871599,2930.948228271676,-1275.1030780439057,0.3764650665307501,-1274.758308625017,-1274.8167069032334,0.2942278179128611,-1274.7335256196875,0.3774092101028269,3.125845398273492,0.14738518197604777,13353.612265256179,0.11255950936685583,-0.25994469134290354,-0.03482567260919193,347.33349999999996,2616.1366342652555,43.99999999999999,0.3526270612013425,-0.11482115763794257,-0.00038668034172481373,0.016784939898221263,-0.5634317919875874,1.9990113696421061,6.563431791987586,4.547627036308346,-0.0015020070948689292,24.984739744501137,161.691504871097,0.016395946314059905,-0.5653972171610313,1.9990113696421061,6.56539721716103,4.549990198422138,0.610512048965539,1.1118854413736392,0.15148783351987738,0.056435869256951564,0.8618945993761792,1.9993307091288992,5.13810540062382,3.082338770176313,0.15068422562110362,103.85255342090471,23.53630899679208,0.05615796324277286,0.8639742675630576,1.9993307091288992,5.136025732436941,3.0805370080036134,0.5738242772482787,-0.7486539944616121,-0.26190855577110705,0.010480119636457532,-0.63792998175287,1.9997010724248336,8.637929981752869,6.627748855770239,-0.259320326127745,526.9258523008923,-55.961278193396545,0.010426749589722924,-0.6353699849783452,1.9997010724248336,8.635369984978345,6.625232215025445,0.4412531956340131,-0.7078191678996686,-0.1824474230932869,0.010261552572794838,-0.6909517448064639,1.999679933921338,8.690951744806462,6.681009469087764,-0.18577588502336523,183.20346163086697,135.2348082755233,0.010243800410114556,-0.6941429249574351,1.999679933921338,8.694142924957434,6.6842277028435575,0.3955360384318734
CC(C)(C)OC(=O)N[C@@H](CC(=O)O)Cc1cccc(F)c1,-1037.2821762048318,2.1898806892753853,7077.61827130279,2376.5801929416343,-1037.633017267544,0.3603777908477902,-1037.3031699874728,-1037.354884803456,0.28766985670527,-1037.281232204832,0.3613223918903897,1.7019092924770867,0.134407215717917,8066.844485073595,0.11667744218340739,-0.2510846579013244,-0.017729773534509604,297.3257,2350.427964876102,41.0,0.3393838588620082,-0.10991529041373488,0.01645031475046612,0.016594169055558074,-0.5596567815998748,1.9990172739372756,6.559656781599875,4.544050420047393,0.018061710671547226,21.911478673904284,156.56239627816797,0.016285542938292933,-0.5600231091277832,1.9990172739372756,6.560023109127783,4.544724658491052,0.5872527093291604,1.1254340987015892,0.14297334936841305,0.05659480216495688,0.8544847359106789,1.9993396198352964,5.145515264089321,3.0895866439952924,0.14446074959483096,96.67171343580046,26.96577329278463,0.05624127207411435,0.8598272706957981,1.9993395337572426,5.1401727293042025,3.0845902792856865,0.5439263447368012,-0.7387965307468982,-0.23530047789878575,0.010753286751749296,-0.6073855256737449,1.9997085065517606,8.607385525673745,6.596927672538514,-0.23432219251031453,534.6389231725448,-79.44685648713659,0.010704607156813602,-0.6064644173673363,1.9997085065517606,8.606464417367336,6.596056507338321,0.3860892697405264,-0.712494988905463,-0.213981669865889,0.010330740150616398,-0.7229565573786487,1.9996866609666455,8.722956557378648,6.712938426561987,-0.21205209132761926,180.69601876974747,144.46453283274678,0.010341001495545968,-0.721235262707077,1.9996866609666455,8.721235262707077,6.711208459305307,0.4229516868647426
CC(C)(C)OC(=O)N[C@@H](CC(N)=O)C(=O)O,-836.7642846615314,3.300630278481288,4681.774776540815,1796.7074338923228,-837.0391944564927,0.2815565600631645,-836.7820087951274,-836.8291599559848,0.2166812648768648,-836.7633406477823,0.28250154439986047,3.191710500274158,0.11987948779558512,4701.781352996203,0.1339467364153757,-0.25382622421096085,0.014067248619790567,232.23580000000004,1648.4151571327623,32.0,0.26383339670007167,0.29042901821242173,-0.003592479403647482,0.029933373308723327,-0.11887037255021085,1.999019621741896,6.1188703725502105,4.0899173510280065,-0.021748569503739507,26.19921373917954,145.06506565036602,0.02693837095298289,-0.1496566994711388,1.9989801218951322,6.149656699471139,4.1237382030762895,0.6976888337370043,1.0813838744794988,0.02638991967500937,0.05481445958653348,0.514517164140004,1.999349386453749,5.4854828358599965,3.431318878800582,0.19748423744470933,98.48028388284806,23.56476260212006,0.059146767085112996,0.8600950138884905,1.9993195995766966,5.13990498611151,3.0814289206669283,0.5862770123766222,-0.7670706565322568,-0.19348838080657188,0.013285285153115995,-0.4787650106213639,1.9997397833303177,8.478765010621366,6.46574007962865,-0.24670947666664128,530.7911451646802,-45.409252473390055,0.01040544329504874,-0.627849774856364,1.9997099855772655,8.627849774856365,6.617734342437316,0.41999822388094316,-0.672204843159105,-0.20791490757888478,0.01059399218232429,-0.7019969723183814,1.9996898287084304,8.701996972318382,6.691713144098363,-0.1753030320845198,159.73168786221478,146.34319855330014,0.010115022009208207,-0.6934040781719277,1.9996699926707353,8.693404078171929,6.683619044349664,0.43032158318914293
CC(C)(C)OC(=O)N[C@@H](CCC(N)=O)C(=O)O,-875.9830144311221,1.6990608011364459,6027.496026381309,2138.671353232539,-876.2848590744148,0.3114094845874043,-876.0023061169924,-876.052239416093,0.242184763024214,-875.98207037578,0.3123535880479145,3.5537180668876025,0.1257561543807263,6256.0443130021085,0.1342818879621931,-0.2600380423429194,0.008525733581466802,246.2626,1879.5486365405443,35.0,0.2921182544542795,0.29665828216398415,0.029327337150255622,0.02645751633461921,-0.11742081272030153,1.998996673389875,6.117420812720301,4.091970338383648,0.02579983649314302,22.14954780138973,140.51428184375362,0.024722241813910008,-0.13974125229316334,1.9989712869752996,6.139741252293163,4.116050429819187,0.694634704324341,1.0335934276072818,0.07559875092213367,0.05594922375252649,0.6186838496541589,1.9993274670133179,5.3813161503458415,3.326039689809286,0.19594004088562209,100.82186097123953,24.18234401392086,0.05927634153293384,0.8609353374021682,1.999310954924931,5.139064662597831,3.080479482055775,0.6130226805234591,-0.7295429526822773,-0.1971046160803524,0.012917881755862032,-0.4953848675419491,1.9997294298022985,8.495384867541947,6.482743785065425,-0.2508299605412998,533.5463991525689,-54.04228675931769,0.010723619519935624,-0.6219311263364564,1.9997081677209683,8.621931126336456,6.611499298909992,0.44856888272357565,-0.6734584642439013,-0.20484265625554188,0.010762042581305021,-0.699047575259985,1.999689344342273,8.699047575259986,6.688597966406838,-0.18966169356086243,163.61105696678294,148.4047153156884,0.0104309615583657,-0.7020295647598138,1.9996691168660448,8.702029564759814,6.691929847135564,0.4522659883314819
