,UMAP_1,UMAP_2
CNc1ccc(F)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,12.060145,12.027667
CNc1ccc(F)cc1.O=C(O)c1ccco1,8.84099,11.90748
CNc1ccc(OC)cc1.COc1ccc(CC(=O)O)cc1,2.320325,9.036334
CNc1ccc(OC)cc1.COc1ncc(Br)cc1C(=O)O,10.838399,6.481963
CNc1ccc(OC)cc1.Cc1c(C(=O)O)oc2ccccc12,7.2159176,9.6984
CNc1ccc(OC)cc1.O=C(O)Cc1cc(F)cc(F)c1,0.17084828,8.83387
CNc1ccc(OC)cc1.O=C(O)Cc1ccc2c(c1)OCO2,2.4862418,8.97936
CNc1ccc(OC)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,11.648366,12.263712
CNc1ccc(OC)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,10.344389,10.066437
CNc1ccc(OC)cc1.O=C(O)c1cnccn1,11.216329,10.984212
CNc1ccc(OC)cc1.O=C(O)c1ncccn1,12.502552,10.7702
COC(=O)c1cc(F)ccc1N.O=C(O)C(c1ccccc1)c1ccccc1,-0.011637313,6.256354
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc(C(F)(F)F)cc1,-1.1113726,9.288324
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc2c(c1)OCO2,0.9110589,8.363524
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(CC(=O)O)cc1,1.5626794,10.351704
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(F)cc1C(=O)O,10.011895,8.373485
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc2cc(C(=O)O)ccc2n1,9.79686,7.776126
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)COc1ccccc1,1.5539889,11.066604
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-1.2192281,8.315894
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)c1ccnc(C(F)(F)F)c1,10.483122,8.387167
COC(=O)c1ccc(N)cc1OC.Cc1c(C(=O)O)oc2ccccc12,7.175821,9.731424
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc(C(F)(F)F)cn1,11.293992,11.9243145
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc2c(c1)OC(F)(F)O2,9.343365,9.326443
COCCN1CCNCC1.Cc1ccc(CC(=O)O)cc1,2.5615559,9.992596
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-0.23884548,4.618049
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,-0.8390629,4.8090134
COc1ccc(CN)cc1.CC(C)(C(=O)O)c1ccccc1,0.7242969,6.0547557
COc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.08798504,5.2458205
COc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,6.979902,7.18971
COc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,0.53183866,10.180401
COc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-0.67135763,4.2914596
COc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,5.297694,7.824524
COc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,7.336743,7.559813
COc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,5.196179,7.966722
COc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,0.00085263373,5.1597424
COc1ccc(CN)cc1.O=C(O)C1(c2ccccc2)CC1,1.5361934,6.297855
COc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,0.38931727,3.6998727
COc1ccc(CN)cc1.O=C(O)Cc1cc(F)cc(F)c1,-0.26648146,10.162885
COc1ccc(N)cc1.CC(C)(C(=O)O)c1ccccc1,0.46056077,6.2385073
COc1ccc(N)cc1.Cc1ccc(C(=O)O)cc1F,8.801177,9.466818
COc1ccc(N)cc1.Cc1cccc(C)c1C(=O)O,5.2514358,8.341296
COc1ccc(N)cc1.Cn1cc(C(=O)O)c(C(F)F)n1,8.584101,10.914152
COc1ccc(N)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,11.466821,11.539548
COc1ccc(N)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,10.76346,9.284506
COc1ccc(N)cc1.O=C(O)c1ccnc(C(F)(F)F)c1,10.392751,9.862952
COc1ccc(N)cc1.O=C(O)c1cnccn1,11.299984,10.891696
COc1ccc(N)cc1C.CC(C)(C(=O)O)c1ccccc1,0.48696807,6.4441013
COc1ccc(N)cc1C.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,7.48281,8.282901
COc1ccc(N)cc1C.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-0.9908818,5.2416587
COc1ccc(N)cc1C.COc1ncc(Br)cc1C(=O)O,10.201617,6.5939417
COc1ccc(N)cc1C.Cc1c(C(=O)O)oc2ccccc12,6.763349,9.533205
COc1ccc(N)cc1C.Cc1cc(C(=O)O)cc(Cl)n1,10.221052,10.194422
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)c2ccccc12,8.344355,9.190444
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)cc1,8.880047,10.872474
COc1ccc(N)cc1C.Cc1ccc(F)cc1C(=O)O,8.553193,9.437306
COc1ccc(N)cc1C.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-1.8069298,9.854996
COc1ccc(N)cc1C.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.017558,8.330019
COc1ccc(N)cc1C.O=C(O)c1cc(Cl)cc(Cl)n1,11.242791,12.297632
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2o1,6.9614725,10.556876
COc1ccc(N)cc1C.O=C(O)c1ccc([N+](=O)[O-])s1,10.792337,9.707167
COc1ccc(N)cc1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2,8.975835,9.713821
COc1ccc(N)cc1C.O=C(O)c1ccnc(C(F)(F)F)c1,10.088422,10.445949
COc1ccc(N)cc1C.O=C(O)c1cnccn1,11.139177,10.89208
COc1ccc(N)cc1OC.O=C(O)C(c1ccccc1)c1ccccc1,0.0160924,5.896825
COc1ccc(N)cc1OC.O=C(O)C1C[C@H]1c1ccccc1,2.1988556,7.435236
COc1ccc(N)cc1OC.O=C(O)COc1ccccc1,1.8802935,11.627654
COc1ccc(N)cc1OC.O=C(O)Cc1cc(F)cc(F)c1,-0.28554675,9.076886
COc1ccc(N)cc1OC.O=C(O)Cc1ccc(C(F)(F)F)cc1,-1.0509975,9.4354725
COc1ccc(N)cc1OC.O=C(O)c1c[nH]c2ncccc12,7.8962455,9.942716
COc1ccc(N)cc1OC.O=C(O)c1ccc(F)cn1,10.760819,11.578964
COc1ccc(N)cn1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,-0.52396196,5.7424517
COc1ccc(N)cn1.CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,1.3411,4.5648513
COc1ccc(N)cn1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,-0.44787222,5.9115295
COc1ccc(N)cn1.COc1ccc(CC(=O)O)cc1,1.1236768,9.371693
COc1ccc(N)cn1.COc1ncc(Br)cc1C(=O)O,10.3833065,6.37417
COc1ccc(N)cn1.Cc1cc(C(=O)O)cc(Cl)n1,10.010424,10.047913
COc1ccc(N)cn1.Cc1ccc(CC(=O)O)cc1,1.7017161,9.694772
COc1ccc(N)cn1.Cc1ccc(F)cc1C(=O)O,8.460657,8.759517
COc1ccc(N)cn1.O=C(O)C1(c2ccccc2)CC1,1.2875007,6.376359
COc1ccc(N)cn1.O=C(O)C1CCCN1C(=O)OCc1ccccc1,0.6430037,4.780252
COc1ccc(N)cn1.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,-0.27836758,6.840109
COc1ccc(N)cn1.O=C(O)C1Cc2ccccc2C1,0.4454265,7.551736
COc1ccc(N)cn1.O=C(O)COc1ccccc1,1.9577695,12.527029
COc1ccc(N)cn1.O=C(O)Cc1cc(F)cc(F)c1,-0.3311793,9.648941
COc1ccc(N)cn1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-1.7786552,10.183361
COc1ccc(N)cn1.O=C(O)Cc1ccc2c(c1)OCO2,1.7242826,9.061252
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2o1,6.848513,10.397804
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2s1,8.094434,9.737015
COc1ccc(N)cn1.O=C(O)c1ccc(Br)s1,9.608729,6.640901
COc1ccc(N)cn1.O=C(O)c1ccc(C(F)(F)F)cn1,11.966646,11.650751
COc1ccc(N)cn1.O=C(O)c1ccc2nccnc2c1,9.491726,9.113012
COc1ccc(N)cn1.O=C(O)c1cccc(-c2ccccc2)c1,7.6937056,8.695106
COc1ccc(N)cn1.O=C(O)c1cnccn1,11.353192,11.048156
COc1ccc(S(N)(=O)=O)cc1.Cc1ccc(F)cc1C(=O)O,9.630896,8.353638
COc1ccc(S(N)(=O)=O)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,9.360137,8.09318
COc1ccc(S(N)(=O)=O)cc1.O=C(O)c1ccnc(C(F)(F)F)c1,10.630301,8.54796
CSc1ccc(N)cc1.COc1ncc(Br)cc1C(=O)O,10.314349,6.403582
CSc1ccc(N)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,9.11584,9.137671
CSc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-1.2933782,9.912118
CSc1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,0.8982422,8.5816765
CSc1cccc(N)c1.COc1ccc(CC(=O)O)cc1,1.3631217,8.801943
CSc1cccc(N)c1.Cc1cc(C(=O)O)cc(Cl)n1,10.32486,9.802757
CSc1cccc(N)c1.Cc1ccc(CC(=O)O)cc1,1.7146025,9.513813
CSc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,1.5665472,8.754635
CSc1cccc(N)c1.O=C(O)c1ccc(C(F)(F)F)cn1,11.681891,11.743592
C[C@@H](N)c1ccccc1.Cc1cc(C(=O)O)cc(Cl)n1,9.659426,8.577083
C[C@@H](N)c1ccccc1.Cc1ccc(C(=O)O)cc1F,8.03891,8.090149
C[C@@H](N)c1ccccc1.O=C(O)/C=C/c1ccccc1,8.621017,10.672773
C[C@@H](N)c1ccccc1.O=C(O)C1c2ccccc2Oc2ccccc21,0.7200151,3.484018
C[C@@H](N)c1ccccc1.O=C(O)Cc1cc(F)cc(F)c1,-0.2942336,10.249648
C[C@@H](N)c1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,0.9966889,10.096115
C[C@@H](N)c1ccccc1.O=C(O)c1cc2ccccc2o1,6.833382,10.234275
C[C@@H](N)c1ccccc1.O=C(O)c1ccc(Br)s1,8.780321,6.312663
C[C@@H](N)c1ccccc1.O=C(O)c1ccc2nccnc2c1,8.977875,8.142446
C[C@@H](N)c1ccccc1.O=C(O)c1ccco1,8.680106,11.579755
C[C@@H](N)c1ccccc1.O=C(O)c1ncccn1,12.525526,9.834099
C[C@H](N)c1cccc2ccccc12.COc1ncc(Br)cc1C(=O)O,9.478122,6.972952
C[C@H](N)c1cccc2ccccc12.O=C(O)C1Cc2ccccc2C1,1.1338439,7.2238526
C[C@H](N)c1cccc2ccccc12.O=C(O)Cc1ccc2c(c1)OCO2,0.68583816,9.939596
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2o1,6.750484,10.157626
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2s1,7.9431057,7.8188415
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2c(c1)OCCO2,7.338504,7.241885
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2nccnc2c1,9.189027,7.958764
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ncccn1,12.130993,10.203146
Cc1ccc(CN)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,7.352342,7.240914
Cc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,-0.06201076,5.202458
Cc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,7.251998,7.3662944
Cc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,0.9316104,10.679093
Cc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-0.8038731,4.473124
Cc1ccc(CN)cc1.COc1ncc(Br)cc1C(=O)O,9.913277,6.2693396
Cc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,5.803561,8.065848
Cc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,7.7744675,8.03946
Cc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,5.4096055,8.371202
Cc1ccc(CN)cc1.N#Cc1ccc(C(=O)O)cc1,9.280442,10.371107
Cc1ccc(CN)cc1.O=C(O)/C=C/c1ccccc1,8.398231,10.596069
Cc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,0.50792676,5.300621
Cc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,0.85130155,3.6649113
Cc1ccc(CN)cc1.O=C(O)COc1ccccc1,1.2432988,11.828511
Cc1ccc(CN)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-1.6515255,10.716257
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.531131,7.6587005
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)OCO2,0.73181474,10.401595
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2o1,6.535057,10.089949
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2s1,7.52703,8.155967
Cc1ccc(CN)cc1.O=C(O)c1ccc(Br)s1,8.956626,6.6596465
Cc1ccc(CN)cc1.O=C(O)c1ccc([N+](=O)[O-])cc1,10.064772,8.481917
Cc1ccc(CN)cc1.O=C(O)c1ccc2c(c1)OCCO2,7.3345265,7.795145
Cc1ccc(CN)cc1.O=C(O)c1ccc2nccnc2c1,9.258765,8.032693
Cc1ccc(CN)cc1.O=C(O)c1ncccn1,12.504449,9.829464
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1cc(F)cc(F)c1,-0.5114799,8.832218
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-1.6233954,9.985629
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,1.6314888,8.454018
Cc1ccc(N)c(C)c1.COc1ncc(Br)cc1C(=O)O,10.378694,5.957839
Cc1ccc(N)c(C)c1.Cc1cc(C(=O)O)cc(Cl)n1,9.831762,10.046596
Cc1ccc(N)c(C)c1.O=C(O)Cc1ccc2c(c1)OCO2,1.9512528,8.9445715
Cc1ccc(N)c(C)c1.O=C(O)c1ccco1,8.528391,12.06574
Cc1ccc(N)cc1.COc1ncc(Br)cc1C(=O)O,10.576335,6.5906496
Cc1ccc(N)cc1.Cc1cc(C(=O)O)cc(Cl)n1,9.683986,10.1926
Cc1ccc(N)cc1.O=C(O)C1Cc2ccccc2C1,0.6018991,7.7773385
Cc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-1.5697947,10.21213
Cc1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,1.3002306,9.324829
Cc1ccc(N)cc1.O=C(O)c1cc2ccccc2s1,7.614927,9.427289
Cc1ccc(N)cc1.O=C(O)c1ccc2nccnc2c1,9.557574,9.361319
Cc1ccc(N)cc1.O=C(O)c1ncccn1,12.67896,10.15313
Cc1ccc(N)nc1.O=C(O)Cc1ccc2c(c1)OCO2,1.1446513,9.094857
Cc1ccc(N)nc1.O=C(O)c1cc2ccccc2s1,8.271995,9.768674
Cc1ccc(N)nc1.O=C(O)c1ccc2c(c1)OCCO2,8.090894,9.318247
Cc1ccc(Oc2ccc(N)cc2)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,4.9522886,8.05075
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)C1CCC(F)(F)CC1,1.819352,8.039584
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)C1CCCN1C(=O)OCc1ccccc1,0.049716003,5.0476093
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)C1C[C@H]1c1ccccc1,2.5349271,7.6657133
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)Cc1ccc(C(F)(F)F)cc1,-0.9762028,8.917221
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)Cc1ccc2c(c1)OCO2,1.3727471,8.195779
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,10.915471,11.862504
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)c1ccc(F)cn1,10.909484,12.301766
Cc1ccc(S(N)(=O)=O)cc1.Cc1ccc(CC(=O)O)cc1,1.3126826,10.28803
Cc1ccc([N+](=O)[O-])cc1N.Cc1ccc(CC(=O)O)cc1,1.2076228,9.569892
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-1.5142183,7.976546
Cc1ccc([N+](=O)[O-])cc1N.O=C(O)Cc1ccc2c(c1)OCO2,0.9301526,9.133217
Cc1ccc2cccc(N)c2n1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-0.9866474,5.9120345
Cc1ccc2cccc(N)c2n1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,-0.7906602,6.019773
Cc1ccc2cccc(N)c2n1.COc1ccc(CC(=O)O)cc1,1.3398007,8.928354
Cc1ccc2cccc(N)c2n1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-0.9895268,5.741467
Cc1ccc2cccc(N)c2n1.COc1ncc(Br)cc1C(=O)O,10.696165,6.0353985
Cc1ccc2cccc(N)c2n1.Cc1cc(C(=O)O)cc(Cl)n1,10.135649,9.572976
Cc1ccc2cccc(N)c2n1.Cc1ccc(CC(=O)O)cc1,1.7238175,9.4507265
Cc1ccc2cccc(N)c2n1.Cc1ccc(F)cc1C(=O)O,8.761645,8.879829
