,UMAP_1,UMAP_2
CC(=O)c1ccc(N)cc1.O=C(O)c1ccccc1Cc1ccccc1,3.4433687,10.193095
CC(=O)c1ccc(N)cc1.O=C(O)c1ccco1,7.542521,10.412471
CC(C)NC(C)C.Cc1ccc(CC(=O)O)cc1,-0.70039326,6.6979694
CC(C)Nc1ccccc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.1541903,9.825584
CC1CCCNC1.O=C(O)Cc1ccc2c(c1)OCO2,-0.27789068,7.07295
CC1CCCNC1.O=C(O)c1cc(Cl)cc(Cl)n1,8.291011,12.889239
CC1COCCN1.COc1ccc(C(=O)O)cc1,4.642638,10.948321
CC1COCCN1.Cc1c(C(=O)O)oc2ccccc12,5.973276,8.634503
CC1COCCN1.O=C(O)C(c1ccccc1)c1ccccc1,1.9144759,5.634999
CCCCN1CCNCC1.COc1ccc(C(=O)O)cc1,4.3636394,10.917741
CCCCN1CCNCC1.Cc1c(C(=O)O)oc2ccccc12,6.262156,8.337128
CCCCN1CCNCC1.Cc1cc(C(=O)O)cc(Cl)n1,6.3520384,12.507043
CCCNC.Cc1c(C(=O)O)oc2ccccc12,6.234881,8.758587
CCCNC.Cc1cc(C(=O)O)cc(Cl)n1,5.9385486,11.97802
CCCNC.Cc1cc(C)c(C(=O)O)c(C)c1,2.5221145,8.994412
CCCNC.Cc1ccc(CC(=O)O)cc1,-0.0563578,6.8330264
CCCNC.O=C(O)C(c1ccccc1)c1ccccc1,1.5835037,5.703813
CCCNC.O=C(O)Cc1ccc2c(c1)OCO2,-0.33209118,6.8871326
CCCNC.O=C(O)c1cc(Cl)cc(Cl)n1,8.303154,12.752576
CCNC(C)C.Cc1cc(C(=O)O)cc(Cl)n1,5.9190273,12.07476
CCNC(C)C.Cc1ccc2cc(C(=O)O)ccc2n1,5.1534624,11.175498
CCNC(C)C.O=C(O)C(c1ccccc1)c1ccccc1,2.0378969,5.567841
CCNC(C)C.O=C(O)Cc1ccc2c(c1)OCO2,-0.26858667,7.008215
CCNC(C)C.O=C(O)c1ncccn1,7.951712,14.000284
CCNc1cccc(C)c1.Cc1c(C(=O)O)oc2ccccc12,6.6439414,8.545779
CCNc1cccc(C)c1.O=C(O)COc1ccccc1,-3.5425436,3.551578
CCNc1cccc(C)c1.O=C(O)Cc1ccc2c(c1)OCO2,-2.1154428,6.884217
CCNc1cccc(C)c1.O=C(O)c1cc(Cl)cc(Cl)n1,8.755395,12.338218
CCNc1cccc(C)c1.O=C(O)c1ccc([N+](=O)[O-])s1,7.297596,12.064851
CCNc1cccc(C)c1.O=C(O)c1ccccc1Cc1ccccc1,3.9242792,9.834155
CCNc1cccc(C)c1.O=C(O)c1ncccn1,8.215597,14.194057
CCNc1ccccc1.Cc1c(C(=O)O)oc2ccccc12,6.496028,8.487913
CCOC(=O)c1cccc(N)c1.O=C(O)c1cc2ccccc2o1,8.200224,9.044513
CCOC(=O)c1cccc(N)c1.O=C(O)c1cc2ccccc2s1,6.2229023,10.32821
CCOC(=O)c1cccc(N)c1.O=C(O)c1ccc([N+](=O)[O-])s1,7.0735717,11.545257
CCOc1cc(N)ccn1.O=C(O)COc1ccccc1,-3.0688953,3.4287426
CCOc1cc(N)ccn1.O=C(O)Cc1cc(F)cc(F)c1,-2.460578,8.033541
CCOc1cc(N)ccn1.O=C(O)Cc1ccc2c(c1)OCO2,-2.5710044,6.304886
CCc1cccc(N)c1.O=C(O)Cc1cc(F)cc(F)c1,-2.682046,7.7901855
CCc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,-2.8015783,6.356909
CNOC.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,2.5617697,6.4900208
CNOC.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,2.703019,6.283325
CNOC.CC(C)(C(=O)O)c1ccccc1,2.6954439,6.000992
CNOC.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,4.19868,6.399347
CNOC.CC1(C)C(C(=O)O)C1(C)C,3.624354,7.2493253
CNOC.COc1ccc(C(=O)O)cc1,4.0160484,6.8272166
CNOC.COc1ccc(CC(=O)O)cc1,2.8096619,7.0720353
CNOC.COc1ccc2cc(C(C)C(=O)O)ccc2c1,2.7944515,6.4176574
CNOC.COc1ncc(Br)cc1C(=O)O,4.557246,6.3581457
CNOC.Cc1cc(C)c(C(=O)O)c(C)c1,3.415304,6.942211
CNOC.Cc1cc(C)cc(C(=O)O)c1,4.0027733,6.9961934
CNOC.Cc1cccc(C)c1C(=O)O,3.3701947,6.9116917
CNOC.Cn1cc(C(=O)O)c(C(F)F)n1,4.3040156,7.26991
CNOC.N#Cc1ccc(C(=O)O)cc1,4.6335335,7.3728538
CNOC.O=C(O)/C=C/c1ccccc1,4.6705403,7.1827226
CNOC.O=C(O)C1C[C@H]1c1ccccc1,3.6542442,6.692631
CNOC.O=C(O)C1Cc2ccccc2C1,3.1779478,6.3711743
CNOC.O=C(O)COc1ccccc1,2.4442575,7.2111597
CNOC.O=C(O)Cc1ccc(C(F)(F)F)cc1,3.0195048,7.088163
CNOC.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,2.689396,7.1590843
CNOC.O=C(O)Cc1ccc2c(c1)OCO2,2.9090981,6.755428
CNOC.O=C(O)c1c[nH]c2ncccc12,4.0863614,6.86291
CNOC.O=C(O)c1cc(Cl)cc(Cl)n1,5.0324054,7.0095143
CNOC.O=C(O)c1cc2ccccc2s1,4.037603,6.4371586
CNOC.O=C(O)c1ccc(-c2ccccc2)cc1,4.191612,6.6620474
CNOC.O=C(O)c1ccc(Br)s1,4.5435786,6.1854005
CNOC.O=C(O)c1ccc(F)cn1,4.703278,7.1458435
CNOC.O=C(O)c1ccc([N+](=O)[O-])s1,4.2846484,6.7903976
CNOC.O=C(O)c1ccc2nccnc2c1,4.1614175,6.7697124
CNOC.O=C(O)c1cccc(-c2ccccc2)c1,4.102527,6.569702
CNOC.O=C(O)c1ccccc1,4.374817,7.4944577
CNOC.O=C(O)c1ccnc(C(F)(F)F)c1,4.571748,6.5867267
CNOC.O=C(O)c1ccncc1Cl,3.9668949,7.201241
CNc1ccc(F)cc1.COc1ccc(CC(=O)O)cc1,-2.2087817,6.8777
CNc1ccc(F)cc1.Cc1c(C(=O)O)oc2ccccc12,6.7573676,8.639921
CNc1ccc(F)cc1.Cc1cc(C(=O)O)cc(Cl)n1,6.660911,11.845617
CNc1ccc(F)cc1.Cc1ccc(CC(=O)O)cc1,-2.1229982,6.2455482
CNc1ccc(F)cc1.O=C(O)Cc1cc(F)cc(F)c1,-2.7802744,7.458009
CNc1ccc(F)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,9.113173,12.574284
CNc1ccc(F)cc1.O=C(O)c1cc2ccccc2s1,6.425506,9.639982
CNc1ccc(F)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,8.728035,12.538573
CNc1ccc(F)cc1.O=C(O)c1ccc2nccnc2c1,6.1900663,11.308078
CNc1ccc(F)cc1.O=C(O)c1ccco1,7.7329087,10.290408
CNc1ccc(OC)cc1.COc1ccc(CC(=O)O)cc1,-2.006799,6.7290125
CNc1ccc(OC)cc1.COc1ncc(Br)cc1C(=O)O,5.5372524,14.325859
CNc1ccc(OC)cc1.Cc1c(C(=O)O)oc2ccccc12,6.836737,8.261817
CNc1ccc(OC)cc1.O=C(O)C(c1ccccc1)c1ccccc1,2.5750482,5.0115848
CNc1ccc(OC)cc1.O=C(O)Cc1cc(F)cc(F)c1,-3.041863,7.555888
CNc1ccc(OC)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.9636779,6.928562
CNc1ccc(OC)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,8.706174,12.78353
CNc1ccc(OC)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,6.606457,12.453741
CNc1ccc(OC)cc1.O=C(O)c1cnccn1,8.535375,12.845569
COC(=O)c1cc(F)ccc1N.O=C(O)C(c1ccccc1)c1ccccc1,2.57052,4.757024
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc2c(c1)OCO2,-3.1437058,6.173906
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(CC(=O)O)cc1,-2.733749,5.2122507
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)COc1ccccc1,-2.9298818,4.7062
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)c1ccnc(C(F)(F)F)c1,6.52161,13.0403185
COC(=O)c1ccc(N)cc1OC.Cc1c(C(=O)O)oc2ccccc12,7.174736,8.81506
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc(C(F)(F)F)cn1,9.412234,12.742532
COCCN1CCNCC1.Cc1ccc(CC(=O)O)cc1,-1.1113405,6.663773
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1.2740235,3.6963995
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,1.4869868,3.3552113
COc1ccc(CN)cc1.CC(C)(C(=O)O)c1ccccc1,0.6337763,4.586094
COc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,1.3971697,3.9545102
COc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,3.4689667,11.389411
COc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,-1.5406758,5.638417
COc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,1.704147,3.3519573
COc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,2.7211354,9.34354
COc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,3.7849057,11.362505
COc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,2.1614096,9.670894
COc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,1.5789666,4.5619154
COc1ccc(CN)cc1.O=C(O)C1(c2ccccc2)CC1,1.0914965,5.638423
COc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,1.8044939,2.4092188
COc1ccc(CN)cc1.O=C(O)Cc1cc(F)cc(F)c1,-1.5863872,7.5293794
COc1ccc(N)cc1.CC(C)(C(=O)O)c1ccccc1,1.1451851,4.8678217
COc1ccc(N)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,4.1222477,10.420798
COc1ccc(N)cc1.Cc1cc(C)cc(C(=O)O)c1,4.87642,10.114962
COc1ccc(N)cc1.Cc1ccc(C(=O)O)cc1F,5.2293777,10.070392
COc1ccc(N)cc1.Cc1cccc(C)c1C(=O)O,2.489161,9.222314
COc1ccc(N)cc1.Cn1cc(C(=O)O)c(C(F)F)n1,6.7949805,10.312007
COc1ccc(N)cc1.O=C(O)c1cc2ccccc2s1,5.8408227,9.630096
COc1ccc(N)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,9.30706,13.4968405
COc1ccc(N)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,7.077553,11.907681
COc1ccc(N)cc1.O=C(O)c1ccnc(C(F)(F)F)c1,6.7148366,12.2913265
COc1ccc(N)cc1.O=C(O)c1cnccn1,8.778421,13.162906
COc1ccc(N)cc1C.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,2.1965976,3.6271741
COc1ccc(N)cc1C.CC(C)(C(=O)O)c1ccccc1,1.0549057,4.628201
COc1ccc(N)cc1C.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,4.317171,10.289342
COc1ccc(N)cc1C.COc1ccc2cc(C(C)C(=O)O)ccc2c1,2.4425583,3.6859276
COc1ccc(N)cc1C.COc1ncc(Br)cc1C(=O)O,5.6316166,13.993537
COc1ccc(N)cc1C.Cc1c(C(=O)O)oc2ccccc12,7.299321,8.320935
COc1ccc(N)cc1C.Cc1cc(C(=O)O)cc(Cl)n1,7.1874,12.44834
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)c2ccccc12,4.7585607,9.37807
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)cc1,6.150525,10.745678
COc1ccc(N)cc1C.Cc1ccc(F)cc1C(=O)O,3.765815,9.558179
COc1ccc(N)cc1C.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.9796188,8.706069
COc1ccc(N)cc1C.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-1.9840496,9.962351
COc1ccc(N)cc1C.O=C(O)c1cc(Cl)cc(Cl)n1,9.196245,13.3685665
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2o1,7.957612,8.779709
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2s1,5.774674,9.98469
COc1ccc(N)cc1C.O=C(O)c1ccc([N+](=O)[O-])s1,7.0915036,11.452152
COc1ccc(N)cc1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2,5.307405,10.343687
COc1ccc(N)cc1C.O=C(O)c1ccnc(C(F)(F)F)c1,6.607384,12.829542
COc1ccc(N)cc1C.O=C(O)c1cnccn1,8.556365,13.05654
COc1ccc(N)cc1OC.O=C(O)C1C[C@H]1c1ccccc1,1.3492907,7.314711
COc1ccc(N)cc1OC.O=C(O)COc1ccccc1,-3.2375638,4.1375065
COc1ccc(N)cc1OC.O=C(O)Cc1cc(F)cc(F)c1,-2.5476425,8.013321
COc1ccc(N)cc1OC.O=C(O)Cc1ccc(C(F)(F)F)cc1,-2.7236626,8.528246
COc1ccc(N)cc1OC.O=C(O)c1c[nH]c2ncccc12,5.164051,9.904004
COc1ccc(N)cc1OC.O=C(O)c1ccc(F)cn1,9.447257,12.919058
COc1ccc(N)cn1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,2.3993235,4.0155106
COc1ccc(N)cn1.CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,0.9876964,2.578325
COc1ccc(N)cn1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.1270862,4.203969
COc1ccc(N)cn1.COc1ccc(CC(=O)O)cc1,-2.1875181,6.4164243
COc1ccc(N)cn1.COc1ncc(Br)cc1C(=O)O,5.0527987,14.48234
COc1ccc(N)cn1.Cc1c(C(=O)O)oc2ccccc12,7.0983667,8.589931
COc1ccc(N)cn1.Cc1cc(C(=O)O)cc(Cl)n1,6.736491,11.78907
COc1ccc(N)cn1.Cc1ccc(CC(=O)O)cc1,-1.9245888,5.874086
COc1ccc(N)cn1.Cc1ccc(F)cc1C(=O)O,3.701149,10.154944
COc1ccc(N)cn1.O=C(O)C1(c2ccccc2)CC1,1.3143932,5.9576216
COc1ccc(N)cn1.O=C(O)C1CCC(F)(F)CC1,-0.8688168,7.519693
COc1ccc(N)cn1.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,0.8034107,4.7910385
COc1ccc(N)cn1.O=C(O)C1C[C@H]1c1ccccc1,1.1330546,7.1006217
COc1ccc(N)cn1.O=C(O)C1Cc2ccccc2C1,0.0488106,5.7487135
COc1ccc(N)cn1.O=C(O)COc1ccccc1,-3.5115802,4.205053
COc1ccc(N)cn1.O=C(O)Cc1cc(F)cc(F)c1,-2.928496,7.792645
COc1ccc(N)cn1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.6799362,8.908744
COc1ccc(N)cn1.O=C(O)Cc1ccc2c(c1)OCO2,-2.094359,5.638283
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2o1,7.798357,9.500213
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2s1,6.176338,9.896075
COc1ccc(N)cn1.O=C(O)c1ccc(Br)s1,4.759033,13.53239
COc1ccc(N)cn1.O=C(O)c1ccc(C(F)(F)F)cn1,9.607456,13.339273
COc1ccc(N)cn1.O=C(O)c1ccc2nccnc2c1,5.883975,11.378979
COc1ccc(N)cn1.O=C(O)c1cccc(-c2ccccc2)c1,4.655675,10.199196
COc1ccc(N)cn1.O=C(O)c1cnccn1,8.604548,13.31811
COc1ccc(S(N)(=O)=O)cc1.O=C(O)c1ccnc(C(F)(F)F)c1,6.631566,13.173017
CSc1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,3.6782978,9.785376
CSc1ccc(N)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,5.162333,10.703434
CSc1ccc(N)cc1.O=C(O)C(c1ccccc1)c1ccccc1,2.6647446,4.596692
CSc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-3.02528,8.699963
CSc1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-2.7566624,6.31401
CSc1cccc(N)c1.COc1ccc(CC(=O)O)cc1,-2.48745,6.574853
CSc1cccc(N)c1.COc1ncc(Br)cc1C(=O)O,5.446475,14.404544
CSc1cccc(N)c1.Cc1c(C(=O)O)oc2ccccc12,7.0605593,8.710133
CSc1cccc(N)c1.Cc1cc(C(=O)O)cc(Cl)n1,7.1963887,12.2070055
CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1F,4.8547444,10.148738
CSc1cccc(N)c1.Cc1ccc(CC(=O)O)cc1,-2.230095,5.9095454
CSc1cccc(N)c1.O=C(O)COc1ccccc1,-3.2141175,3.7971349
CSc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,-2.3397145,6.5368705
CSc1cccc(N)c1.O=C(O)c1ccc(C(F)(F)F)cn1,9.375481,13.26645
CSc1cccc(N)c1.O=C(O)c1ccc2c(c1)OC(F)(F)O2,5.4802566,10.432848
CSc1cccc(N)c1.O=C(O)c1ccco1,8.003265,10.230386
C[C@@H](N)c1ccccc1.Cc1cc(C(=O)O)cc(Cl)n1,5.662525,13.027866
C[C@@H](N)c1ccccc1.Cc1ccc(C(=O)O)cc1F,3.9523408,11.766045
C[C@@H](N)c1ccccc1.O=C(O)/C=C/c1ccccc1,5.0782657,11.633718
C[C@@H](N)c1ccccc1.O=C(O)C1c2ccccc2Oc2ccccc21,2.0934408,2.3730423
C[C@@H](N)c1ccccc1.O=C(O)Cc1cc(F)cc(F)c1,-1.4099017,7.8199363
C[C@@H](N)c1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.261193,6.1338496
C[C@@H](N)c1ccccc1.O=C(O)c1ccc(Br)s1,4.09741,13.514926
C[C@@H](N)c1ccccc1.O=C(O)c1ccc2nccnc2c1,4.892582,12.111335
C[C@@H](N)c1ccccc1.O=C(O)c1ccco1,8.067375,10.143405
C[C@@H](N)c1ccccc1.O=C(O)c1ncccn1,8.376007,14.517967
C[C@H](N)c1cccc2ccccc12.COc1ncc(Br)cc1C(=O)O,4.5831304,13.774464
C[C@H](N)c1cccc2ccccc12.O=C(O)C1Cc2ccccc2C1,-0.15469408,5.4244485
C[C@H](N)c1cccc2ccccc12.O=C(O)Cc1ccc2c(c1)OCO2,-1.6604878,5.765837
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2o1,7.8714366,8.947319
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2s1,4.08926,12.447871
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2c(c1)OCCO2,3.3599973,12.389513
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2nccnc2c1,4.767633,12.71678
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ncccn1,8.403833,14.418843
Cc1ccc(CN)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,3.638045,10.885445
Cc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,1.2499619,4.1742177
Cc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,3.462476,11.277876
Cc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,-1.101901,6.070441
Cc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,1.9013453,3.5809722
Cc1ccc(CN)cc1.COc1ncc(Br)cc1C(=O)O,4.901473,13.98352
Cc1ccc(CN)cc1.Cc1cc(C(=O)O)cc(Cl)n1,5.5338216,12.845944
Cc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,2.2071443,9.56104
Cc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,3.6708698,11.472468
Cc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,2.5048008,9.526302
Cc1ccc(CN)cc1.N#Cc1ccc(C(=O)O)cc1,5.5887885,12.023089
Cc1ccc(CN)cc1.O=C(O)/C=C/c1ccccc1,4.985857,11.397134
Cc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,1.7138613,4.593202
Cc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,1.7760308,2.3090677
Cc1ccc(CN)cc1.O=C(O)COc1ccccc1,-2.7664433,4.069068
Cc1ccc(CN)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.2325635,8.901847
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-1.5025462,10.372889
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.2895027,6.2925673
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2o1,7.5503397,9.268799
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2s1,4.355625,11.793554
Cc1ccc(CN)cc1.O=C(O)c1ccc(Br)s1,4.028386,13.392234
Cc1ccc(CN)cc1.O=C(O)c1ccc([N+](=O)[O-])cc1,5.616385,12.80937
Cc1ccc(CN)cc1.O=C(O)c1ccc2c(c1)OCCO2,3.2523425,11.853639
Cc1ccc(CN)cc1.O=C(O)c1ccc2nccnc2c1,4.9239144,12.458924
Cc1ccc(CN)cc1.O=C(O)c1ncccn1,8.699243,14.445609
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1cc(F)cc(F)c1,-2.9838095,8.290634
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.7460902,8.999597
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,-2.574904,5.903423
Cc1ccc(N)c(C)c1.COc1cc(C(=O)O)cc(OC)c1OC,4.6031475,9.624134
Cc1ccc(N)c(C)c1.Cc1cc(C(=O)O)cc(Cl)n1,7.303658,12.550388
Cc1ccc(N)c(C)c1.Cc1ccc2cc(C(=O)O)ccc2n1,5.420883,10.608686
Cc1ccc(N)c(C)c1.O=C(O)COc1ccccc1,-3.1109757,3.5865288
Cc1ccc(N)c(C)c1.O=C(O)c1ccc2c(c1)OC(F)(F)O2,5.4761033,10.644404
Cc1ccc(N)c(C)c1.O=C(O)c1ccco1,7.7006817,10.308129
Cc1ccc(N)cc1.COc1ncc(Br)cc1C(=O)O,5.5509934,14.046049
Cc1ccc(N)cc1.Cc1cc(C(=O)O)cc(Cl)n1,6.5328374,12.023718
Cc1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,3.566092,9.679281
Cc1ccc(N)cc1.O=C(O)C1Cc2ccccc2C1,-0.2749956,5.7660046
Cc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.470218,8.718396
