,UMAP_1,UMAP_2
CC(=O)c1ccc(N)cc1.Cc1ccc(CC(=O)O)cc1,-1.0142109,-0.8994494
CC(=O)c1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,2.0072267,7.962145
CC(=O)c1ccc(N)cc1.O=C(O)/C=C/c1ccccc1,5.1521225,10.836878
CC(=O)c1ccc(N)cc1.O=C(O)C(c1ccccc1)c1ccccc1,2.0190659,1.5436614
CC(=O)c1ccc(N)cc1.O=C(O)C1(c2ccccc2)CC1,1.8318604,3.2070868
CC(=O)c1ccc(N)cc1.O=C(O)C1CCCN1C(=O)OCc1ccccc1,2.2775333,0.27638972
CC(=O)c1ccc(N)cc1.O=C(O)C1C[C@H]1c1ccccc1,2.3893795,5.755938
CC(=O)c1ccc(N)cc1.O=C(O)C1Cc2ccccc2C1,0.70444876,1.6526867
CC(=O)c1ccc(N)cc1.O=C(O)COc1ccccc1,-1.5773469,-2.4831028
CC(=O)c1ccc(N)cc1.O=C(O)Cc1cc(F)cc(F)c1,-1.7437425,2.2896433
CC(=O)c1ccc(N)cc1.O=C(O)Cc1ccc(C(F)(F)F)cc1,-1.8753684,2.7820797
CC(=O)c1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-1.9851584,5.07679
CC(=O)c1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.2419693,-0.7455463
CC(=O)c1ccc(N)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,2.3782144,14.216861
CC(=O)c1ccc(N)cc1.O=C(O)c1cc2ccccc2o1,5.9779778,7.879987
CC(=O)c1ccc(N)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,2.190954,13.956055
CC(=O)c1ccc(N)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,2.8038297,11.253307
CC(=O)c1ccc(N)cc1.O=C(O)c1ccc2c(c1)OCCO2,2.912769,8.436184
CC(=O)c1ccc(N)cc1.O=C(O)c1ccc2nccnc2c1,2.8096359,10.426763
CC(=O)c1ccc(N)cc1.O=C(O)c1ccccc1Cc1ccccc1,2.0149043,7.589126
CC(=O)c1ccc(N)cc1.O=C(O)c1ccco1,5.92337,9.740654
CC(C)NC(C)C.Cc1ccc(CC(=O)O)cc1,-0.29170957,1.4916086
CC(C)Nc1ccccc1.COc1ncc(Br)cc1C(=O)O,1.3527772,11.622181
CC(C)Nc1ccccc1.Cc1cc(C(=O)O)cc(Cl)n1,3.3727703,11.515153
CC(C)Nc1ccccc1.O=C(O)C1Cc2ccccc2C1,0.12712842,1.2864333
CC(C)Nc1ccccc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-1.687687,4.4042516
CC(C)Nc1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,-0.11165642,0.72812784
CC(C)Nc1ccccc1.O=C(O)c1ccc(C(F)(F)F)cn1,3.2322483,13.343118
CC(C)Nc1ccccc1.O=C(O)c1ccco1,6.00205,9.444146
CC1CCCNC1.O=C(O)Cc1ccc2c(c1)OCO2,-0.005368195,1.6010796
CC1CCCNC1.O=C(O)c1cc(Cl)cc(Cl)n1,2.9253633,13.5639515
CC1COCCN1.COc1ccc(C(=O)O)cc1,2.21472,8.818091
CC1COCCN1.Cc1c(C(=O)O)oc2ccccc12,4.7216125,7.096303
CC1COCCN1.O=C(O)C(c1ccccc1)c1ccccc1,3.3836944,2.3474863
CCCCN1CCNCC1.COc1ccc(C(=O)O)cc1,2.1541128,8.96836
CCCCN1CCNCC1.Cc1c(C(=O)O)oc2ccccc12,5.0086865,7.044805
CCCCN1CCNCC1.Cc1cc(C(=O)O)cc(Cl)n1,2.104238,10.77583
CCCNC.Cc1c(C(=O)O)oc2ccccc12,4.7843275,7.2746677
CCCNC.Cc1cc(C(=O)O)cc(Cl)n1,1.979501,10.247909
CCCNC.Cc1cc(C)c(C(=O)O)c(C)c1,1.2248805,6.6363826
CCCNC.Cc1ccc(CC(=O)O)cc1,-0.2782492,1.6412807
CCCNC.O=C(O)C(c1ccccc1)c1ccccc1,3.67621,2.4980104
CCCNC.O=C(O)Cc1ccc2c(c1)OCO2,-0.0122139,1.8626031
CCCNC.O=C(O)c1cc(Cl)cc(Cl)n1,2.8496819,13.281514
CCNC(C)C.Cc1ccc2cc(C(=O)O)ccc2n1,2.3040571,9.610034
CCNC(C)C.O=C(O)C(c1ccccc1)c1ccccc1,3.1833367,2.5122998
CCNC(C)C.O=C(O)Cc1ccc2c(c1)OCO2,-0.24902251,1.5908926
CCNC(C)C.O=C(O)c1ncccn1,4.471222,14.028449
CCNc1cccc(C)c1.Cc1c(C(=O)O)oc2ccccc12,4.9450006,7.7056446
CCNc1cccc(C)c1.O=C(O)COc1ccccc1,-1.1368158,-2.79403
CCNc1cccc(C)c1.O=C(O)Cc1ccc2c(c1)OCO2,-0.070496276,0.6618054
CCNc1cccc(C)c1.O=C(O)c1cc(Cl)cc(Cl)n1,3.2705946,13.674288
CCNc1cccc(C)c1.O=C(O)c1ccc([N+](=O)[O-])s1,3.172526,11.390819
CCNc1cccc(C)c1.O=C(O)c1ccccc1Cc1ccccc1,2.4213855,7.794281
CCNc1cccc(C)c1.O=C(O)c1ncccn1,3.9884343,14.272274
CCNc1ccccc1.Cc1c(C(=O)O)oc2ccccc12,5.317622,7.2700715
CCNc1ccccc1.Cc1ccc(CC(=O)O)cc1,-0.06608114,0.6568618
CCNc1ccccc1.Cc1ccc2cc(C(=O)O)ccc2n1,3.5442882,9.79626
CCNc1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,0.115055695,0.9375282
CCOC(=O)c1cccc(N)c1.Cc1ccc(C(=O)O)c2ccccc12,3.1076689,7.407353
CCOC(=O)c1cccc(N)c1.O=C(O)c1cc2ccccc2o1,6.338335,7.845647
CCOC(=O)c1cccc(N)c1.O=C(O)c1cc2ccccc2s1,3.8471332,8.721216
CCOC(=O)c1cccc(N)c1.O=C(O)c1ccc([N+](=O)[O-])s1,3.2425754,11.020562
CCOc1cc(N)ccn1.O=C(O)COc1ccccc1,-1.8737174,-2.732588
CCOc1cc(N)ccn1.O=C(O)Cc1cc(F)cc(F)c1,-1.7250705,2.484983
CCOc1cc(N)ccn1.O=C(O)Cc1ccc2c(c1)OCO2,-1.1916957,-0.27553973
CCc1cccc(N)c1.O=C(O)Cc1cc(F)cc(F)c1,-1.3244681,2.6548455
CCc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,-0.5342426,0.17699596
CNOC.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.7921605,3.680431
CNOC.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,4.0023584,3.36598
CNOC.CC(C)(C(=O)O)c1ccccc1,3.8399317,3.2483826
CNOC.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,5.1796875,3.6629267
CNOC.CC1(C)C(C(=O)O)C1(C)C,4.8154664,4.5286155
CNOC.COc1ccc(C(=O)O)cc1,5.801137,4.003419
CNOC.COc1ccc(CC(=O)O)cc1,4.2813134,3.9845355
CNOC.COc1ccc2cc(C(C)C(=O)O)ccc2c1,4.128918,3.5541217
CNOC.COc1ncc(Br)cc1C(=O)O,5.2470837,4.053742
CNOC.Cc1c(C(=O)O)oc2ccccc12,5.225998,4.9777765
CNOC.Cc1cc(C)c(C(=O)O)c(C)c1,4.676394,4.3235416
CNOC.Cc1cc(C)cc(C(=O)O)c1,5.5102634,3.845144
CNOC.Cc1cccc(C)c1C(=O)O,4.5294876,4.362785
CNOC.Cn1cc(C(=O)O)c(C(F)F)n1,5.535359,4.752698
CNOC.N#Cc1ccc(C(=O)O)cc1,5.6254406,5.0149746
CNOC.O=C(O)/C=C/c1ccccc1,5.811315,4.7394323
CNOC.O=C(O)C1C[C@H]1c1ccccc1,4.9423275,3.9247649
CNOC.O=C(O)C1Cc2ccccc2C1,4.3720565,3.6631856
CNOC.O=C(O)COc1ccccc1,3.8831275,4.282504
CNOC.O=C(O)Cc1ccc(C(F)(F)F)cc1,4.280963,4.2687626
CNOC.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,3.8612485,3.9174361
CNOC.O=C(O)Cc1ccc2c(c1)OCO2,4.173418,4.1645374
CNOC.O=C(O)c1c[nH]c2ncccc12,5.523644,4.099686
CNOC.O=C(O)c1cc(Cl)cc(Cl)n1,5.2980857,4.9665213
CNOC.O=C(O)c1cc2ccccc2o1,5.0782757,4.7413173
CNOC.O=C(O)c1cc2ccccc2s1,5.5240912,4.505266
CNOC.O=C(O)c1ccc(-c2ccccc2)cc1,5.19781,3.9709566
CNOC.O=C(O)c1ccc(Br)s1,5.9605403,4.519721
CNOC.O=C(O)c1ccc(F)cn1,5.0086803,4.4639344
CNOC.O=C(O)c1ccc([N+](=O)[O-])s1,5.0971837,4.6943254
CNOC.O=C(O)c1ccc2c(c1)OC(F)(F)O2,5.743601,3.9520385
CNOC.O=C(O)c1ccc2nccnc2c1,5.776867,4.263054
CNOC.O=C(O)c1cccc(-c2ccccc2)c1,5.4511766,4.303548
CNOC.O=C(O)c1ccccc1,5.982107,4.537325
CNOC.O=C(O)c1ccnc(C(F)(F)F)c1,5.3640895,4.4104967
CNOC.O=C(O)c1ccncc1Cl,5.2397065,4.841187
CNc1ccc(F)cc1.COc1ccc(CC(=O)O)cc1,-0.039480284,0.57043403
CNc1ccc(F)cc1.Cc1c(C(=O)O)oc2ccccc12,5.2162337,7.372315
CNc1ccc(F)cc1.Cc1cc(C(=O)O)cc(Cl)n1,2.9815264,11.365916
CNc1ccc(F)cc1.Cc1ccc(CC(=O)O)cc1,-0.082964316,0.30103973
CNc1ccc(F)cc1.O=C(O)Cc1cc(F)cc(F)c1,-1.1830629,1.8747402
CNc1ccc(F)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,2.9768946,13.3619585
CNc1ccc(F)cc1.O=C(O)c1cc2ccccc2s1,4.4817047,9.0086
CNc1ccc(F)cc1.O=C(O)c1ccc(Br)s1,0.24191214,10.84766
CNc1ccc(F)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,3.2674468,13.546142
CNc1ccc(F)cc1.O=C(O)c1ccc2nccnc2c1,3.2173672,10.53291
CNc1ccc(F)cc1.O=C(O)c1ccco1,5.9801817,9.707265
CNc1ccc(OC)cc1.COc1ccc(CC(=O)O)cc1,-0.37172922,0.853564
CNc1ccc(OC)cc1.COc1ncc(Br)cc1C(=O)O,0.9214951,11.833492
CNc1ccc(OC)cc1.Cc1c(C(=O)O)oc2ccccc12,5.2315845,7.573066
CNc1ccc(OC)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,3.3810189,9.845249
CNc1ccc(OC)cc1.O=C(O)C(c1ccccc1)c1ccccc1,2.2146425,1.7511889
CNc1ccc(OC)cc1.O=C(O)Cc1cc(F)cc(F)c1,-1.1110169,2.1015692
CNc1ccc(OC)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-0.44392145,0.9015361
CNc1ccc(OC)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,2.9791508,13.527883
CNc1ccc(OC)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,3.2312665,11.357565
CNc1ccc(OC)cc1.O=C(O)c1cnccn1,3.4877427,13.8774
CNc1ccc(OC)cc1.O=C(O)c1ncccn1,4.273523,14.056147
COC(=O)c1cc(F)ccc1N.O=C(O)C(c1ccccc1)c1ccccc1,1.9970973,1.2715412
COC(=O)c1cc(F)ccc1N.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,1.1244568,1.2393098
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc(C(F)(F)F)cc1,-1.72645,3.1122708
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc2c(c1)OCO2,-0.505732,-0.2258951
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(CC(=O)O)cc1,-1.736802,-0.84945756
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)COc1ccccc1,-1.5959238,-1.6255448
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)c1ccnc(C(F)(F)F)c1,2.3237276,10.889941
COC(=O)c1ccc(N)cc1.CC(NC(=O)OCc1ccccc1)C(=O)O,1.2781413,0.53813386
COC(=O)c1ccc(N)cc1.COc1cc(C(=O)O)cc(OC)c1OC,3.0724285,7.8302464
COC(=O)c1ccc(N)cc1.Cc1ccc(C(=O)O)c2ccccc12,2.7850735,7.0780187
COC(=O)c1ccc(N)cc1.Cc1ccc(C(=O)O)cc1,5.1469293,10.23327
COC(=O)c1ccc(N)cc1.O=C(O)c1ccc(Br)s1,0.30076355,10.872512
COC(=O)c1ccc(N)cc1.O=C(O)c1ccc2c(c1)OC(F)(F)O2,2.9091709,9.656834
COC(=O)c1ccc(N)cc1.O=C(O)c1ncccn1,4.424616,14.234523
COC(=O)c1ccc(N)cc1OC.Cc1cc(C(=O)O)cc(Cl)n1,2.8327377,11.844439
COC(=O)c1ccc(N)cc1OC.Cc1ccc(C(=O)O)c2ccccc12,3.053035,7.4641776
COC(=O)c1ccc(N)cc1OC.Cc1ccc(C(=O)O)cc1,4.731888,10.191004
COC(=O)c1ccc(N)cc1OC.Cc1ccc(C(=O)O)cc1F,3.1154501,9.085129
COC(=O)c1ccc(N)cc1OC.Cc1ccc2cc(C(=O)O)ccc2n1,3.2428834,8.993553
COC(=O)c1ccc(N)cc1OC.O=C(O)COc1ccccc1,-1.4251902,-2.3865428
COC(=O)c1ccc(N)cc1OC.O=C(O)Cc1ccc2c(c1)OCO2,-1.1003841,-0.91755766
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc(C(F)(F)F)cn1,2.4222605,13.887801
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc2c(c1)OC(F)(F)O2,3.0239618,9.612801
COCCN1CCNCC1.Cc1ccc(CC(=O)O)cc1,-1.0499688,1.1484851
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.2861986,0.5111309
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,3.9341698,0.845407
COc1ccc(CN)cc1.CC(C)(C(=O)O)c1ccccc1,2.0854652,2.4524956
COc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,3.0870893,1.3159676
COc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,0.6406234,8.250751
COc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,-2.3145895,0.57183754
COc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,3.637642,0.7800925
COc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,0.761096,6.7196684
COc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,0.46147415,8.925579
COc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,0.7178998,6.618555
COc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,3.0825207,1.8455483
COc1ccc(CN)cc1.O=C(O)C1(c2ccccc2)CC1,2.0614104,3.4909563
COc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,3.1764042,-0.07568763
COc1ccc(CN)cc1.O=C(O)Cc1cc(F)cc(F)c1,-2.2874067,1.6444035
COc1ccc(N)cc1.CC(C)(C(=O)O)c1ccccc1,1.8622928,2.2743404
COc1ccc(N)cc1.COc1ccc(CC(=O)O)cc1,-1.0177397,0.62491465
COc1ccc(N)cc1.Cc1cc(C)cc(C(=O)O)c1,3.4330993,8.216266
COc1ccc(N)cc1.Cc1ccc(C(=O)O)cc1F,3.258207,8.560279
COc1ccc(N)cc1.Cc1cccc(C)c1C(=O)O,1.2033663,6.3372035
COc1ccc(N)cc1.Cn1cc(C(=O)O)c(C(F)F)n1,4.994305,9.415354
COc1ccc(N)cc1.O=C(O)c1cc2ccccc2s1,4.234892,8.550049
COc1ccc(N)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,2.4661822,14.585949
COc1ccc(N)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,3.123071,10.857936
COc1ccc(N)cc1.O=C(O)c1ccnc(C(F)(F)F)c1,2.3267121,11.230573
COc1ccc(N)cc1.O=C(O)c1cnccn1,3.1663442,13.856461
COc1ccc(N)cc1C.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,2.4845476,0.8078277
COc1ccc(N)cc1C.CC(C)(C(=O)O)c1ccccc1,2.3519206,2.0078678
COc1ccc(N)cc1C.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,2.451033,8.123906
COc1ccc(N)cc1C.Cc1c(C(=O)O)oc2ccccc12,5.4268985,8.014046
COc1ccc(N)cc1C.Cc1cc(C(=O)O)cc(Cl)n1,2.9206672,11.532951
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)c2ccccc12,3.3444374,7.128803
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)cc1,4.92712,10.108841
COc1ccc(N)cc1C.Cc1ccc(CC(=O)O)cc1,-0.4404975,0.03551222
COc1ccc(N)cc1C.Cc1ccc(F)cc1C(=O)O,1.8841132,7.3928123
COc1ccc(N)cc1C.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.4617472,3.247187
COc1ccc(N)cc1C.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.0810566,4.2969723
COc1ccc(N)cc1C.O=C(O)c1cc(Cl)cc(Cl)n1,2.5248115,14.095714
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2o1,6.075504,7.81617
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2s1,3.9783602,8.269215
COc1ccc(N)cc1C.O=C(O)c1ccc([N+](=O)[O-])s1,3.593812,10.945341
COc1ccc(N)cc1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2,2.82873,9.51098
COc1ccc(N)cc1C.O=C(O)c1ccnc(C(F)(F)F)c1,2.777336,11.110288
COc1ccc(N)cc1C.O=C(O)c1cnccn1,3.3580632,14.267269
COc1ccc(N)cc1OC.O=C(O)C1C[C@H]1c1ccccc1,2.5744267,5.9282436
COc1ccc(N)cc1OC.O=C(O)COc1ccccc1,-1.3072135,-2.6076188
COc1ccc(N)cc1OC.O=C(O)Cc1cc(F)cc(F)c1,-1.2768714,2.6794727
COc1ccc(N)cc1OC.O=C(O)Cc1ccc(C(F)(F)F)cc1,-1.6733077,3.0444975
COc1ccc(N)cc1OC.O=C(O)c1c[nH]c2ncccc12,3.5098383,7.81195
COc1ccc(N)cc1OC.O=C(O)c1ccc(F)cn1,3.0475786,14.484582
COc1ccc(N)cn1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,2.5189795,0.6527175
COc1ccc(N)cn1.CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,1.8321744,-0.3276978
COc1ccc(N)cn1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.2853177,1.228231
COc1ccc(N)cn1.COc1ccc(CC(=O)O)cc1,-0.9841882,0.846283
COc1ccc(N)cn1.COc1ncc(Br)cc1C(=O)O,0.04474316,11.56037
COc1ccc(N)cn1.Cc1cc(C(=O)O)cc(Cl)n1,2.1603076,11.718881
COc1ccc(N)cn1.Cc1ccc(CC(=O)O)cc1,-0.8426859,-0.21210003
COc1ccc(N)cn1.Cc1ccc(F)cc1C(=O)O,1.9447411,7.473406
COc1ccc(N)cn1.O=C(O)C1(c2ccccc2)CC1,2.143701,3.4319773
COc1ccc(N)cn1.O=C(O)C1CCCN1C(=O)OCc1ccccc1,2.2617702,0.65913945
COc1ccc(N)cn1.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,1.322432,1.0387326
COc1ccc(N)cn1.O=C(O)C1Cc2ccccc2C1,0.68061566,1.737087
COc1ccc(N)cn1.O=C(O)COc1ccccc1,-1.5541062,-2.6093686
COc1ccc(N)cn1.O=C(O)Cc1cc(F)cc(F)c1,-1.5592363,2.3946137
COc1ccc(N)cn1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.5123198,2.8853338
COc1ccc(N)cn1.O=C(O)Cc1ccc2c(c1)OCO2,-0.9344616,0.27310693
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2o1,5.7880077,8.0252
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2s1,4.2889476,8.746024
COc1ccc(N)cn1.O=C(O)c1ccc(Br)s1,-0.14724737,10.798377
COc1ccc(N)cn1.O=C(O)c1ccc(C(F)(F)F)cn1,2.6407454,14.364854
COc1ccc(N)cn1.O=C(O)c1ccc2nccnc2c1,2.87525,10.364088
COc1ccc(N)cn1.O=C(O)c1cccc(-c2ccccc2)c1,2.6652062,8.203891
COc1ccc(N)cn1.O=C(O)c1cnccn1,3.3700368,13.875594
COc1ccc(S(N)(=O)=O)cc1.O=C(O)c1ccnc(C(F)(F)F)c1,1.8540289,11.000435
CSc1ccc(N)cc1.COc1ncc(Br)cc1C(=O)O,0.76590115,11.462985
CSc1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,1.8121716,7.517627
CSc1ccc(N)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,2.782938,8.809855
CSc1ccc(N)cc1.O=C(O)C(c1ccccc1)c1ccccc1,2.2608066,1.2052733
CSc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-2.3561785,2.8606064
CSc1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.4281262,-0.22657107
CSc1cccc(N)c1.CC(C)(C(=O)O)c1ccccc1,2.15756,2.2164035
CSc1cccc(N)c1.COc1ccc(CC(=O)O)cc1,-1.2514049,0.58962226
CSc1cccc(N)c1.COc1ncc(Br)cc1C(=O)O,0.44968745,11.699233
CSc1cccc(N)c1.Cc1c(C(=O)O)oc2ccccc12,5.108513,7.81681
CSc1cccc(N)c1.Cc1cc(C(=O)O)cc(Cl)n1,2.1876578,11.684688
CSc1cccc(N)c1.Cc1ccc(C(=O)O)c2ccccc12,2.9530213,6.9381824
CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1,5.1442986,10.266444
CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1F,3.6602316,9.248663
CSc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,-1.0086974,0.14073385
CSc1cccc(N)c1.O=C(O)c1ccc(C(F)(F)F)cn1,3.01051,14.558977
CSc1cccc(N)c1.O=C(O)c1ccc2c(c1)OC(F)(F)O2,3.0153322,9.616153
CSc1cccc(N)c1.O=C(O)c1ccco1,6.042144,9.691885
C[C@@H](N)c1ccccc1.Cc1cc(C(=O)O)cc(Cl)n1,1.410428,10.526869
C[C@@H](N)c1ccccc1.Cc1ccc(C(=O)O)cc1F,1.0035983,9.106007
C[C@@H](N)c1ccccc1.O=C(O)/C=C/c1ccccc1,4.992299,10.923538
C[C@@H](N)c1ccccc1.O=C(O)C1c2ccccc2Oc2ccccc21,3.1286504,-0.342592
C[C@@H](N)c1ccccc1.O=C(O)Cc1cc(F)cc(F)c1,-2.4044755,1.8314388
C[C@@H](N)c1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,-2.396942,0.7006627
C[C@@H](N)c1ccccc1.O=C(O)c1cc2ccccc2o1,5.974793,8.231747
C[C@@H](N)c1ccccc1.O=C(O)c1ccc(Br)s1,-0.0970342,10.289214
C[C@@H](N)c1ccccc1.O=C(O)c1ccc2nccnc2c1,1.1608181,9.831
C[C@@H](N)c1ccccc1.O=C(O)c1ccco1,5.822178,10.052448
C[C@@H](N)c1ccccc1.O=C(O)c1ncccn1,4.5290637,14.705121
C[C@H](N)c1cccc2ccccc12.COc1ncc(Br)cc1C(=O)O,0.4263034,10.728118
C[C@H](N)c1cccc2ccccc12.O=C(O)C1Cc2ccccc2C1,0.65662396,2.3931198
C[C@H](N)c1cccc2ccccc12.O=C(O)Cc1ccc2c(c1)OCO2,-1.9446713,0.077370234
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2o1,6.2699203,7.650318
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2s1,0.20164865,9.436947
