,UMAP_1,UMAP_2
CC(=O)c1ccc(N)cc1.CC1(C)C(C(=O)O)C1(C)C,9.4609585,-0.16809197
CC(=O)c1ccc(N)cc1.COc1ccc(CC(=O)O)cc1,-0.48311716,1.02267
CC(=O)c1ccc(N)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.8767735,-3.6137042
CC(=O)c1ccc(N)cc1.Cc1cc(C(=O)O)cc(Cl)n1,15.029848,-0.3686234
CC(=O)c1ccc(N)cc1.Cc1ccc(CC(=O)O)cc1,-1.0205088,1.0391406
CC(=O)c1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,10.509089,0.2893477
CC(=O)c1ccc(N)cc1.O=C(O)C(c1ccccc1)c1ccccc1,1.3343393,-2.9954276
CC(=O)c1ccc(N)cc1.O=C(O)C1(c2ccccc2)CC1,2.766058,-2.686406
CC(=O)c1ccc(N)cc1.O=C(O)C1C[C@H]1c1ccccc1,8.786879,-0.7830364
CC(=O)c1ccc(N)cc1.O=C(O)COc1ccccc1,-2.5171845,2.5251472
CC(=O)c1ccc(N)cc1.O=C(O)Cc1cc(F)cc(F)c1,0.6930632,2.1853406
CC(=O)c1ccc(N)cc1.O=C(O)Cc1ccc(C(F)(F)F)cc1,1.3999525,2.0626023
CC(=O)c1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,2.455899,3.3623602
CC(=O)c1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-0.78774506,1.0451463
CC(=O)c1ccc(N)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,17.079464,-0.40113816
CC(=O)c1ccc(N)cc1.O=C(O)c1cc2ccccc2o1,11.122922,-2.7848458
CC(=O)c1ccc(N)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,17.424732,-0.18255636
CC(=O)c1ccc(N)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,14.225801,-1.290448
CC(=O)c1ccc(N)cc1.O=C(O)c1ccc2nccnc2c1,13.632684,-0.72253174
CC(=O)c1ccc(N)cc1.O=C(O)c1ccco1,12.427635,-3.0393546
CC(C)NC(C)C.Cc1ccc(CC(=O)O)cc1,-0.3380435,-1.1566521
CC(C)Nc1ccccc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,2.2618806,2.688906
CC(C)Nc1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.2722183,-1.1420287
CC(C)Nc1ccccc1.O=C(O)c1ccc(C(F)(F)F)cn1,17.380674,-0.5924754
CC1CCCNC1.O=C(O)c1cc(Cl)cc(Cl)n1,17.300377,0.22411864
CC1COCCN1.COc1ccc(C(=O)O)cc1,12.099967,-0.1981213
CC1COCCN1.Cc1c(C(=O)O)oc2ccccc12,9.790331,-1.5649871
CC1COCCN1.O=C(O)C(c1ccccc1)c1ccccc1,2.1473494,-2.2818375
CCCCN1CCNCC1.COc1ccc(C(=O)O)cc1,11.648823,0.10810082
CCCCN1CCNCC1.Cc1c(C(=O)O)oc2ccccc12,9.972977,-1.8665525
CCCCN1CCNCC1.Cc1cc(C(=O)O)cc(Cl)n1,13.615251,-0.048618607
CCCNC.Cc1c(C(=O)O)oc2ccccc12,10.097737,-1.3852603
CCCNC.Cc1cc(C(=O)O)cc(Cl)n1,13.129214,-0.24875014
CCCNC.Cc1cc(C)c(C(=O)O)c(C)c1,8.90927,1.0117613
CCCNC.Cc1ccc(CC(=O)O)cc1,-0.27400672,-1.3557123
CCCNC.O=C(O)C(c1ccccc1)c1ccccc1,2.0535884,-2.2098389
CCCNC.O=C(O)Cc1ccc2c(c1)OCO2,0.15563485,-1.2542214
CCNC(C)C.Cc1cc(C(=O)O)cc(Cl)n1,13.406174,-0.17318065
CCNC(C)C.Cc1ccc2cc(C(=O)O)ccc2n1,12.518184,0.027823968
CCNC(C)C.O=C(O)C(c1ccccc1)c1ccccc1,2.1213102,-2.275453
CCNC(C)C.O=C(O)Cc1ccc2c(c1)OCO2,0.1285788,-1.2293875
CCNC(C)C.O=C(O)c1ncccn1,16.927412,1.0074939
CCNc1cccc(C)c1.Cc1c(C(=O)O)oc2ccccc12,10.062353,-1.9833139
CCNc1cccc(C)c1.O=C(O)COc1ccccc1,-3.1385207,2.1828036
CCNc1cccc(C)c1.O=C(O)Cc1ccc2c(c1)OCO2,-1.269335,-1.1111898
CCNc1cccc(C)c1.O=C(O)c1cc(Cl)cc(Cl)n1,17.822962,-0.07548311
CCNc1cccc(C)c1.O=C(O)c1ccc([N+](=O)[O-])s1,14.316779,-1.3799858
CCNc1cccc(C)c1.O=C(O)c1ccccc1Cc1ccccc1,10.771916,-0.01240374
CCNc1cccc(C)c1.O=C(O)c1ncccn1,16.844526,0.7744583
CCNc1ccccc1.Cc1c(C(=O)O)oc2ccccc12,10.030837,-2.05999
CCNc1ccccc1.Cc1ccc(CC(=O)O)cc1,-1.4890398,-0.8248622
CCNc1ccccc1.Cc1ccc2cc(C(=O)O)ccc2n1,12.337269,-1.0529174
CCNc1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,-0.9770773,-1.0445734
CCOC(=O)c1cccc(N)c1.O=C(O)c1cc2ccccc2o1,10.840484,-3.003898
CCOC(=O)c1cccc(N)c1.O=C(O)c1cc2ccccc2s1,11.632101,-1.5603198
CCOC(=O)c1cccc(N)c1.O=C(O)c1ccc([N+](=O)[O-])s1,14.229462,-1.4567047
CCOc1cc(N)ccn1.O=C(O)COc1ccccc1,-2.8755946,2.1058826
CCOc1cc(N)ccn1.O=C(O)Cc1cc(F)cc(F)c1,0.78114915,1.998546
CCOc1cc(N)ccn1.O=C(O)Cc1ccc2c(c1)OCO2,-0.8117904,0.76602566
CCc1cccc(N)c1.O=C(O)Cc1cc(F)cc(F)c1,0.89984274,1.4680185
CCc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,-0.36324796,0.06902297
CNOC.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,4.3362994,-1.2679334
CNOC.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,3.972862,-1.1733642
CNOC.CC(C)(C(=O)O)c1ccccc1,4.0979147,-1.3300605
CNOC.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,5.2740617,-0.88807505
CNOC.COc1ccc(C(=O)O)cc1,5.7448473,-0.9293093
CNOC.COc1ccc(CC(=O)O)cc1,4.1653075,-0.5178314
CNOC.COc1ccc2cc(C(C)C(=O)O)ccc2c1,4.302057,-1.2552826
CNOC.COc1ncc(Br)cc1C(=O)O,5.285958,-0.5665645
CNOC.Cc1c(C(=O)O)oc2ccccc12,6.1003942,-1.0543232
CNOC.Cc1cc(C)cc(C(=O)O)c1,5.464961,-0.5346593
CNOC.Cc1cccc(C)c1C(=O)O,4.762548,-0.33043033
CNOC.Cn1cc(C(=O)O)c(C(F)F)n1,6.211864,-0.38141665
CNOC.N#Cc1ccc(C(=O)O)cc1,6.325722,-0.30362552
CNOC.O=C(O)/C=C/c1ccccc1,6.128485,-0.8853295
CNOC.O=C(O)C1C[C@H]1c1ccccc1,4.9711823,-0.8169011
CNOC.O=C(O)C1Cc2ccccc2C1,4.6867185,-0.89190626
CNOC.O=C(O)COc1ccccc1,3.9836974,-0.2616707
CNOC.O=C(O)Cc1ccc(C(F)(F)F)cc1,4.3796854,-0.35905704
CNOC.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,4.409742,-0.6938428
CNOC.O=C(O)Cc1ccc2c(c1)OCO2,4.1456485,-0.7152366
CNOC.O=C(O)c1cc(Cl)cc(Cl)n1,6.162172,-0.41082722
CNOC.O=C(O)c1cc2ccccc2o1,6.218416,-0.8086981
CNOC.O=C(O)c1cc2ccccc2s1,5.6271963,-0.5972558
CNOC.O=C(O)c1ccc(-c2ccccc2)cc1,5.3362355,-1.1071926
CNOC.O=C(O)c1ccc(Br)s1,5.9287925,-1.103236
CNOC.O=C(O)c1ccc(F)cn1,5.491453,-0.32783204
CNOC.O=C(O)c1ccc([N+](=O)[O-])s1,5.9698286,-0.05713148
CNOC.O=C(O)c1ccc2c(c1)OC(F)(F)O2,5.878291,-0.7054625
CNOC.O=C(O)c1ccc2nccnc2c1,5.722246,-0.18354791
CNOC.O=C(O)c1cccc(-c2ccccc2)c1,5.559436,-1.1511027
CNOC.O=C(O)c1ccccc1,6.344293,-0.80069816
CNOC.O=C(O)c1ccnc(C(F)(F)F)c1,5.584849,-0.10273671
CNOC.O=C(O)c1ccncc1Cl,5.438753,-0.16367106
CNc1ccc(F)cc1.COc1ccc(CC(=O)O)cc1,-1.1675216,-0.8406542
CNc1ccc(F)cc1.Cc1c(C(=O)O)oc2ccccc12,9.851175,-2.2541113
CNc1ccc(F)cc1.Cc1cc(C(=O)O)cc(Cl)n1,14.116387,-0.7911045
CNc1ccc(F)cc1.Cc1ccc(CC(=O)O)cc1,-1.3248717,-0.60950065
CNc1ccc(F)cc1.O=C(O)Cc1cc(F)cc(F)c1,0.48386174,1.1527541
CNc1ccc(F)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,17.812412,-0.21257326
CNc1ccc(F)cc1.O=C(O)c1cc2ccccc2s1,11.414707,-1.6862973
CNc1ccc(F)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,17.559608,-0.6513029
CNc1ccc(F)cc1.O=C(O)c1ccc2nccnc2c1,13.077345,-1.2300394
CNc1ccc(F)cc1.O=C(O)c1ccco1,12.100475,-2.782132
CNc1ccc(OC)cc1.COc1ccc(CC(=O)O)cc1,-0.948026,-0.6637
CNc1ccc(OC)cc1.COc1ncc(Br)cc1C(=O)O,13.849835,2.74701
CNc1ccc(OC)cc1.Cc1c(C(=O)O)oc2ccccc12,9.966428,-1.8856217
CNc1ccc(OC)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,12.055182,-1.143616
CNc1ccc(OC)cc1.O=C(O)C(c1ccccc1)c1ccccc1,1.6746233,-2.6577437
CNc1ccc(OC)cc1.O=C(O)Cc1cc(F)cc(F)c1,0.53875387,1.3634026
CNc1ccc(OC)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-0.7307752,-0.8374506
CNc1ccc(OC)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,17.646425,0.0057475953
CNc1ccc(OC)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,13.932789,-1.540339
CNc1ccc(OC)cc1.O=C(O)c1cnccn1,16.770008,-0.031103088
CNc1ccc(OC)cc1.O=C(O)c1ncccn1,16.881178,0.7556379
COC(=O)c1cc(F)ccc1N.O=C(O)C(c1ccccc1)c1ccccc1,1.1784352,-2.7865856
COC(=O)c1cc(F)ccc1N.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,0.9045114,-2.2326725
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc(C(F)(F)F)cc1,1.153191,2.0232482
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc2c(c1)OCO2,-1.1654449,0.60308677
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(CC(=O)O)cc1,-0.7197275,1.9242735
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(F)cc1C(=O)O,13.480388,0.6887954
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc2cc(C(=O)O)ccc2n1,13.51959,0.75410134
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)COc1ccccc1,-1.5293102,2.0472054
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,1.6902128,3.0446153
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)c1ccnc(C(F)(F)F)c1,14.290178,0.28751037
COC(=O)c1ccc(N)cc1.CC(NC(=O)OCc1ccccc1)C(=O)O,0.4949959,-2.3929875
COC(=O)c1ccc(N)cc1.O=C(O)c1ccc2c(c1)OC(F)(F)O2,12.241898,-0.37385756
COC(=O)c1ccc(N)cc1OC.Cc1cc(C(=O)O)cc(Cl)n1,15.090456,-1.0249834
COC(=O)c1ccc(N)cc1OC.O=C(O)COc1ccccc1,-2.657316,1.7616546
COC(=O)c1ccc(N)cc1OC.O=C(O)Cc1ccc2c(c1)OCO2,-1.1386503,1.2230169
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc(C(F)(F)F)cn1,17.193893,-0.88264686
COCCN1CCNCC1.Cc1ccc(CC(=O)O)cc1,-0.23853897,-0.8142788
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1.3427517,-4.4169154
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,1.1920853,-4.4100466
COc1ccc(CN)cc1.CC(C)(C(=O)O)c1ccccc1,2.7357616,-3.8888693
COc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,1.7611681,-4.248959
COc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,10.815742,1.0383531
COc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,0.8992548,0.24415722
COc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,1.9470028,-4.704605
COc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,9.396701,1.3241093
COc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,11.321278,1.2623283
COc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,8.96352,1.501595
COc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,2.2120059,-3.6947398
COc1ccc(CN)cc1.O=C(O)C1(c2ccccc2)CC1,3.1730192,-2.8583317
COc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,0.48141187,-4.7107997
COc1ccc(CN)cc1.O=C(O)Cc1cc(F)cc(F)c1,1.5568621,0.8843067
COc1ccc(N)cc1.CC(C)(C(=O)O)c1ccccc1,2.1395776,-3.1247942
COc1ccc(N)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,11.071952,0.16896571
COc1ccc(N)cc1.COc1ccc(CC(=O)O)cc1,-0.17664191,-0.2703488
COc1ccc(N)cc1.Cc1cc(C)cc(C(=O)O)c1,10.981234,-0.5966349
COc1ccc(N)cc1.Cc1ccc(C(=O)O)cc1F,11.248304,-0.3390765
COc1ccc(N)cc1.Cc1cccc(C)c1C(=O)O,9.064343,0.92930233
COc1ccc(N)cc1.Cn1cc(C(=O)O)c(C(F)F)n1,12.277821,-2.0725734
COc1ccc(N)cc1.O=C(O)c1cc2ccccc2s1,11.1137,-1.3189508
COc1ccc(N)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,17.404352,-0.6137656
COc1ccc(N)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,13.891273,-1.144238
COc1ccc(N)cc1.O=C(O)c1ccnc(C(F)(F)F)c1,14.652839,-0.9534922
COc1ccc(N)cc1.O=C(O)c1cnccn1,16.343065,-0.37547952
COc1ccc(N)cc1C.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.9837791,-3.7781496
COc1ccc(N)cc1C.CC(C)(C(=O)O)c1ccccc1,2.3611507,-3.0911293
COc1ccc(N)cc1C.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,10.900822,0.065923765
COc1ccc(N)cc1C.COc1ccc2cc(C(C)C(=O)O)ccc2c1,1.021479,-3.8936853
COc1ccc(N)cc1C.COc1ncc(Br)cc1C(=O)O,13.607833,2.5940995
COc1ccc(N)cc1C.Cc1c(C(=O)O)oc2ccccc12,10.499249,-1.9700941
COc1ccc(N)cc1C.Cc1cc(C(=O)O)cc(Cl)n1,14.765662,-0.81464756
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)c2ccccc12,10.50577,-0.42837685
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)cc1,12.514273,-1.6687295
COc1ccc(N)cc1C.Cc1ccc(CC(=O)O)cc1,-1.0296668,-0.15877694
COc1ccc(N)cc1C.Cc1ccc(F)cc1C(=O)O,10.1704235,0.341471
COc1ccc(N)cc1C.O=C(O)Cc1ccc([N+](=O)[O-])cc1,1.9535292,1.4683514
COc1ccc(N)cc1C.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,2.4207168,2.9074066
COc1ccc(N)cc1C.O=C(O)c1cc(Cl)cc(Cl)n1,17.530136,-0.32293585
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2o1,10.792573,-2.722237
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2s1,11.278263,-1.3508081
COc1ccc(N)cc1C.O=C(O)c1ccc([N+](=O)[O-])s1,14.095379,-1.4417368
COc1ccc(N)cc1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2,11.632977,-0.43765643
COc1ccc(N)cc1C.O=C(O)c1ccnc(C(F)(F)F)c1,14.641467,-0.6164586
COc1ccc(N)cc1C.O=C(O)c1cnccn1,16.37958,-0.40022615
COc1ccc(N)cc1OC.O=C(O)C1C[C@H]1c1ccccc1,9.183052,-0.39393923
COc1ccc(N)cc1OC.O=C(O)COc1ccccc1,-2.45986,1.8011222
COc1ccc(N)cc1OC.O=C(O)Cc1cc(F)cc(F)c1,0.71095735,1.3335305
COc1ccc(N)cc1OC.O=C(O)Cc1ccc(C(F)(F)F)cc1,1.3850542,1.5709022
COc1ccc(N)cc1OC.O=C(O)c1c[nH]c2ncccc12,10.805726,-0.9413901
COc1ccc(N)cc1OC.O=C(O)c1ccc(F)cn1,16.613024,-0.9291612
COc1ccc(N)cn1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.89099765,-3.439419
COc1ccc(N)cn1.CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,-0.40656868,-4.047482
COc1ccc(N)cn1.COc1ccc(CC(=O)O)cc1,-0.61010987,-0.18443008
COc1ccc(N)cn1.COc1ncc(Br)cc1C(=O)O,13.357039,3.2101364
COc1ccc(N)cn1.Cc1cc(C(=O)O)cc(Cl)n1,14.550352,-0.115957096
COc1ccc(N)cn1.Cc1ccc(CC(=O)O)cc1,-0.90515697,0.0807754
COc1ccc(N)cn1.Cc1ccc(F)cc1C(=O)O,10.484721,0.6275512
COc1ccc(N)cn1.O=C(O)C1(c2ccccc2)CC1,2.6822186,-2.6095371
COc1ccc(N)cn1.O=C(O)C1CCCN1C(=O)OCc1ccccc1,0.5989477,-4.153569
COc1ccc(N)cn1.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,0.7561287,-2.2924478
COc1ccc(N)cn1.O=C(O)C1Cc2ccccc2C1,0.9228854,-1.3233893
COc1ccc(N)cn1.O=C(O)COc1ccccc1,-2.953391,2.3319654
COc1ccc(N)cn1.O=C(O)Cc1cc(F)cc(F)c1,1.1176865,1.5437218
COc1ccc(N)cn1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,1.9737719,1.8817114
COc1ccc(N)cn1.O=C(O)Cc1ccc2c(c1)OCO2,-1.1853993,-0.027143229
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2o1,10.980221,-2.5758183
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2s1,11.458071,-1.4138801
COc1ccc(N)cn1.O=C(O)c1ccc(Br)s1,12.737863,2.4308405
COc1ccc(N)cn1.O=C(O)c1ccc(C(F)(F)F)cn1,16.907484,-0.16365245
COc1ccc(N)cn1.O=C(O)c1ccc2nccnc2c1,13.22954,-0.76733327
COc1ccc(N)cn1.O=C(O)c1cccc(-c2ccccc2)c1,11.291248,-0.41461042
COc1ccc(N)cn1.O=C(O)c1cnccn1,16.564402,-0.5508519
COc1ccc(S(N)(=O)=O)cc1.O=C(O)c1ccnc(C(F)(F)F)c1,14.584683,0.37092584
CSc1ccc(N)cc1.COc1ncc(Br)cc1C(=O)O,13.887962,2.394592
CSc1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,10.205823,0.4114854
CSc1ccc(N)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,12.442075,-0.85895735
CSc1ccc(N)cc1.O=C(O)C(c1ccccc1)c1ccccc1,1.4712427,-3.231342
CSc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,2.0210924,1.7238247
CSc1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-0.4009151,0.852061
CSc1cccc(N)c1.COc1ccc(CC(=O)O)cc1,-0.12812315,0.26666006
CSc1cccc(N)c1.COc1ncc(Br)cc1C(=O)O,13.932824,2.9299138
CSc1cccc(N)c1.Cc1c(C(=O)O)oc2ccccc12,10.550968,-2.0778134
CSc1cccc(N)c1.Cc1cc(C(=O)O)cc(Cl)n1,14.414762,-1.1661239
CSc1cccc(N)c1.Cc1ccc(C(=O)O)c2ccccc12,10.432196,-0.3463899
CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1F,11.299287,-0.24839507
CSc1cccc(N)c1.Cc1ccc(CC(=O)O)cc1,-0.7148041,0.16168092
CSc1cccc(N)c1.Cc1ccc2cc(C(=O)O)ccc2n1,11.983989,-0.7422783
CSc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,-0.65765846,0.545067
CSc1cccc(N)c1.O=C(O)c1ccc(C(F)(F)F)cn1,16.724995,-0.5582253
C[C@@H](N)c1ccccc1.Cc1cc(C(=O)O)cc(Cl)n1,13.766466,0.99038196
C[C@@H](N)c1ccccc1.Cc1ccc(C(=O)O)cc1F,11.847542,0.7763157
C[C@@H](N)c1ccccc1.O=C(O)/C=C/c1ccccc1,12.600635,-1.511709
C[C@@H](N)c1ccccc1.O=C(O)C1c2ccccc2Oc2ccccc21,0.24836288,-4.849682
C[C@@H](N)c1ccccc1.O=C(O)Cc1cc(F)cc(F)c1,1.6827035,0.60810983
C[C@@H](N)c1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,0.93332565,0.04505427
C[C@@H](N)c1ccccc1.O=C(O)c1ccc(Br)s1,12.471137,2.1116486
C[C@@H](N)c1ccccc1.O=C(O)c1ccc2nccnc2c1,13.032925,0.56720245
C[C@@H](N)c1ccccc1.O=C(O)c1ccco1,12.670176,-2.9201229
C[C@@H](N)c1ccccc1.O=C(O)c1ncccn1,16.102242,1.026558
C[C@H](N)c1cccc2ccccc12.COc1ncc(Br)cc1C(=O)O,13.296243,2.1330192
C[C@H](N)c1cccc2ccccc12.O=C(O)C1Cc2ccccc2C1,1.6240997,-1.1678219
C[C@H](N)c1cccc2ccccc12.O=C(O)Cc1ccc2c(c1)OCO2,0.43432936,0.26106614
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2o1,11.230714,-2.2442803
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2s1,11.971902,1.3263055
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2c(c1)OCCO2,11.388212,1.6509371
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2nccnc2c1,12.979388,1.397686
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ncccn1,16.149937,0.846372
Cc1ccc(CN)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,10.862859,0.69244224
Cc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,1.8754612,-4.0825005
Cc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,10.969549,1.0770985
Cc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,0.9060266,-0.23540187
Cc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,1.8906091,-4.6109805
Cc1ccc(CN)cc1.COc1ncc(Br)cc1C(=O)O,12.961113,2.6433978
Cc1ccc(CN)cc1.Cc1cc(C(=O)O)cc(Cl)n1,14.064756,0.838048
Cc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,9.358977,1.277843
Cc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,11.476745,0.8500455
Cc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,9.572972,1.5271127
Cc1ccc(CN)cc1.N#Cc1ccc(C(=O)O)cc1,12.999684,-1.4896915
Cc1ccc(CN)cc1.O=C(O)/C=C/c1ccccc1,12.871433,-1.8304421
Cc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,1.7623534,-3.5061438
Cc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,0.32410446,-4.6268373
Cc1ccc(CN)cc1.O=C(O)COc1ccccc1,-2.246196,2.360455
Cc1ccc(CN)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,2.3190901,1.4583443
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,3.2058449,3.036128
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)OCO2,1.334996,-0.2574448
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2o1,10.572325,-2.6697211
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2s1,11.656964,0.86226875
