,UMAP_1,UMAP_2
C1COCCN1.O=C(O)Cc1ccc2c(c1)OCO2,-1.5016626,4.169731
CC(=O)c1ccc(N)cc1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.20511793,4.2166753
CC(=O)c1ccc(N)cc1.CC1(C)C(C(=O)O)C1(C)C,0.80120206,7.772578
CC(=O)c1ccc(N)cc1.COc1ccc(CC(=O)O)cc1,-1.2367508,7.204398
CC(=O)c1ccc(N)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.37366226,4.0462246
CC(=O)c1ccc(N)cc1.Cc1c(C(=O)O)oc2ccccc12,6.4436793,9.117282
CC(=O)c1ccc(N)cc1.Cc1cc(C(=O)O)cc(Cl)n1,0.6707622,12.227033
CC(=O)c1ccc(N)cc1.Cc1ccc(CC(=O)O)cc1,-1.3277671,6.667822
CC(=O)c1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,0.6032058,9.929768
CC(=O)c1ccc(N)cc1.O=C(O)/C=C/c1ccccc1,4.2397885,8.562204
CC(=O)c1ccc(N)cc1.O=C(O)C(c1ccccc1)c1ccccc1,0.9224016,5.0139327
CC(=O)c1ccc(N)cc1.O=C(O)C1(c2ccccc2)CC1,1.3136427,6.7474017
CC(=O)c1ccc(N)cc1.O=C(O)C1C[C@H]1c1ccccc1,1.108107,7.7255087
CC(=O)c1ccc(N)cc1.O=C(O)C1Cc2ccccc2C1,0.06160389,6.3762546
CC(=O)c1ccc(N)cc1.O=C(O)COc1ccccc1,-3.5499978,9.179071
CC(=O)c1ccc(N)cc1.O=C(O)Cc1cc(F)cc(F)c1,-3.3444095,5.5630016
CC(=O)c1ccc(N)cc1.O=C(O)Cc1ccc(C(F)(F)F)cc1,-3.8830378,5.1174154
CC(=O)c1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.907722,3.3743062
CC(=O)c1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.5868387,6.9808064
CC(=O)c1ccc(N)cc1.O=C(O)c1c[nH]c2ncccc12,2.359407,8.784502
CC(=O)c1ccc(N)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,-0.45245534,14.638885
CC(=O)c1ccc(N)cc1.O=C(O)c1cc2ccccc2o1,6.8825564,10.17701
CC(=O)c1ccc(N)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,-0.5136895,15.203894
CC(=O)c1ccc(N)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,-0.06121368,12.161655
CC(=O)c1ccc(N)cc1.O=C(O)c1ccc2nccnc2c1,1.1941597,11.696396
CC(=O)c1ccc(N)cc1.O=C(O)c1ccccc1Cc1ccccc1,2.3466692,9.620869
CC(=O)c1ccc(N)cc1.O=C(O)c1ccco1,5.1045213,7.4529862
CC(C)NC(C)C.Cc1ccc(CC(=O)O)cc1,-1.4630784,4.526031
CC(C)Nc1ccccc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-3.2224565,3.5749998
CC(C)Nc1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.5838796,4.93931
CC(C)Nc1ccccc1.O=C(O)c1ccco1,5.1814456,7.897883
CC1CCCNC1.O=C(O)Cc1ccc2c(c1)OCO2,-1.4833041,4.318505
CC1CCCNC1.O=C(O)c1cc(Cl)cc(Cl)n1,0.004313484,14.157783
CC1COCCN1.COc1ccc(C(=O)O)cc1,2.817977,10.556047
CC1COCCN1.Cc1c(C(=O)O)oc2ccccc12,5.601435,9.295295
CC1COCCN1.O=C(O)C(c1ccccc1)c1ccccc1,0.56388915,3.2360632
CCCCN1CCNCC1.COc1ccc(C(=O)O)cc1,2.609897,10.536257
CCCCN1CCNCC1.Cc1c(C(=O)O)oc2ccccc12,5.795884,8.775963
CCCCN1CCNCC1.Cc1cc(C(=O)O)cc(Cl)n1,1.132535,12.240212
CCCNC.Cc1c(C(=O)O)oc2ccccc12,5.4419847,9.002311
CCCNC.Cc1cc(C(=O)O)cc(Cl)n1,1.4187334,11.970353
CCCNC.Cc1cc(C)c(C(=O)O)c(C)c1,0.29703936,9.421499
CCCNC.Cc1ccc(CC(=O)O)cc1,-1.272167,4.383409
CCCNC.O=C(O)C(c1ccccc1)c1ccccc1,0.68474615,2.840954
CCCNC.O=C(O)Cc1ccc2c(c1)OCO2,-1.4281615,4.176323
CCCNC.O=C(O)c1cc(Cl)cc(Cl)n1,0.2219401,13.819944
CCNC(C)C.Cc1cc(C(=O)O)cc(Cl)n1,1.2128373,11.675038
CCNC(C)C.Cc1ccc2cc(C(=O)O)ccc2n1,2.1737442,10.740662
CCNC(C)C.O=C(O)C(c1ccccc1)c1ccccc1,0.5293765,3.104659
CCNC(C)C.O=C(O)Cc1ccc2c(c1)OCO2,-1.2485284,3.9859614
CCNC(C)C.O=C(O)c1ncccn1,1.4440794,14.646474
CCNc1cccc(C)c1.Cc1c(C(=O)O)oc2ccccc12,6.058028,8.907647
CCNc1cccc(C)c1.O=C(O)COc1ccccc1,-3.599092,9.585397
CCNc1cccc(C)c1.O=C(O)Cc1ccc2c(c1)OCO2,-1.6966265,5.193714
CCNc1cccc(C)c1.O=C(O)c1cc(Cl)cc(Cl)n1,-0.57882,14.329855
CCNc1cccc(C)c1.O=C(O)c1ccc([N+](=O)[O-])s1,-0.26704925,11.770744
CCNc1cccc(C)c1.O=C(O)c1ccccc1Cc1ccccc1,2.0868516,9.750553
CCNc1cccc(C)c1.O=C(O)c1ncccn1,1.3235104,15.088116
CCNc1ccccc1.Cc1c(C(=O)O)oc2ccccc12,5.955291,8.893136
CCNc1ccccc1.Cc1ccc(CC(=O)O)cc1,-1.1630578,5.0074706
CCNc1ccccc1.Cc1ccc2cc(C(=O)O)ccc2n1,1.8089539,10.950402
CCNc1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.8742459,4.663904
CCOC(=O)c1cccc(N)c1.Cc1ccc(C(=O)O)c2ccccc12,1.6879076,8.907462
CCOC(=O)c1cccc(N)c1.O=C(O)c1cc2ccccc2o1,6.828633,10.375596
CCOC(=O)c1cccc(N)c1.O=C(O)c1cc2ccccc2s1,4.263031,10.409781
CCOC(=O)c1cccc(N)c1.O=C(O)c1ccc([N+](=O)[O-])s1,0.45424458,11.872937
CCOc1cc(N)ccn1.O=C(O)COc1ccccc1,-3.168073,9.549321
CCOc1cc(N)ccn1.O=C(O)Cc1cc(F)cc(F)c1,-3.3650951,5.194208
CCOc1cc(N)ccn1.O=C(O)Cc1ccc2c(c1)OCO2,-1.8032283,6.6169977
CCc1cccc(N)c1.O=C(O)Cc1cc(F)cc(F)c1,-3.359043,5.0152917
CCc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,-1.9546905,6.1044164
CNOC.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.11604975,1.7870347
CNOC.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.1448359,2.1196105
CNOC.CC(C)(C(=O)O)c1ccccc1,0.36339068,2.083001
CNOC.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,-0.049668834,0.6138111
CNOC.CC1(C)C(C(=O)O)C1(C)C,-0.04718106,1.0963368
CNOC.COc1ccc(C(=O)O)cc1,0.21065922,0.45668334
CNOC.COc1ccc(CC(=O)O)cc1,-0.41631863,1.546344
CNOC.COc1ccc2cc(C(C)C(=O)O)ccc2c1,-0.094904676,2.0675085
CNOC.COc1ncc(Br)cc1C(=O)O,0.7294097,0.78501165
CNOC.Cc1c(C(=O)O)oc2ccccc12,0.4542465,0.3986893
CNOC.Cc1cc(C)cc(C(=O)O)c1,0.32339486,0.83217454
CNOC.Cc1cccc(C)c1C(=O)O,0.33625048,1.3723497
CNOC.Cn1cc(C(=O)O)c(C(F)F)n1,0.12071506,0.6500421
CNOC.N#Cc1ccc(C(=O)O)cc1,0.04097389,-0.09377367
CNOC.O=C(O)/C=C/c1ccccc1,-0.071887605,0.15869968
CNOC.O=C(O)C1C[C@H]1c1ccccc1,0.041003235,1.2581819
CNOC.O=C(O)C1Cc2ccccc2C1,-0.04877609,1.4909596
CNOC.O=C(O)COc1ccccc1,-0.2683281,1.910006
CNOC.O=C(O)Cc1ccc(C(F)(F)F)cc1,-0.6441609,1.4053502
CNOC.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-0.5733951,1.5657923
CNOC.O=C(O)Cc1ccc2c(c1)OCO2,-0.1821337,1.9828136
CNOC.O=C(O)c1c[nH]c2ncccc12,0.3782593,0.37008062
CNOC.O=C(O)c1cc(Cl)cc(Cl)n1,0.77200484,-0.053472955
CNOC.O=C(O)c1cc2ccccc2o1,0.9817938,0.3204412
CNOC.O=C(O)c1cc2ccccc2s1,0.7450527,0.7006211
CNOC.O=C(O)c1ccc(-c2ccccc2)cc1,0.13982552,0.6806355
CNOC.O=C(O)c1ccc(Br)s1,0.82325065,0.057581216
CNOC.O=C(O)c1ccc(F)cn1,0.66897565,-0.16435015
CNOC.O=C(O)c1ccc([N+](=O)[O-])s1,0.612291,-0.060272343
CNOC.O=C(O)c1ccc2c(c1)OC(F)(F)O2,-0.03829891,0.4983928
CNOC.O=C(O)c1ccc2nccnc2c1,0.5020764,0.5549181
CNOC.O=C(O)c1cccc(-c2ccccc2)c1,0.8450055,0.6165664
CNOC.O=C(O)c1ccccc1,-0.14006053,-0.061790526
CNOC.O=C(O)c1ccnc(C(F)(F)F)c1,0.5384209,0.02494652
CNOC.O=C(O)c1ccncc1Cl,0.48871842,0.51817596
CNc1ccc(F)cc1.COc1ccc(CC(=O)O)cc1,-1.3378398,5.011369
CNc1ccc(F)cc1.Cc1c(C(=O)O)oc2ccccc12,6.4728737,9.160665
CNc1ccc(F)cc1.Cc1cc(C(=O)O)cc(Cl)n1,0.4960309,12.019354
CNc1ccc(F)cc1.Cc1ccc(CC(=O)O)cc1,-1.0821415,5.3317366
CNc1ccc(F)cc1.O=C(O)Cc1cc(F)cc(F)c1,-2.7261105,5.0502906
CNc1ccc(F)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,-0.26805258,14.118263
CNc1ccc(F)cc1.O=C(O)c1cc2ccccc2s1,4.914556,10.238686
CNc1ccc(F)cc1.O=C(O)c1ccc(Br)s1,5.4680247,11.63854
CNc1ccc(F)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,-0.6109052,14.31002
CNc1ccc(F)cc1.O=C(O)c1ccc2nccnc2c1,1.0964645,11.382295
CNc1ccc(F)cc1.O=C(O)c1ccco1,4.994356,7.372084
CNc1ccc(OC)cc1.COc1ccc(CC(=O)O)cc1,-1.8271257,4.9724884
CNc1ccc(OC)cc1.COc1ncc(Br)cc1C(=O)O,5.0972643,13.141453
CNc1ccc(OC)cc1.Cc1c(C(=O)O)oc2ccccc12,6.2370486,8.647929
CNc1ccc(OC)cc1.O=C(O)C(c1ccccc1)c1ccccc1,0.72736466,4.6648254
CNc1ccc(OC)cc1.O=C(O)Cc1cc(F)cc(F)c1,-2.816553,4.978098
CNc1ccc(OC)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.6245056,4.8847885
CNc1ccc(OC)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,0.005534098,11.515627
COC(=O)c1cc(F)ccc1N.O=C(O)C(c1ccccc1)c1ccccc1,0.72386086,4.9888906
COC(=O)c1cc(F)ccc1N.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,-0.1285519,4.8505836
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc(C(F)(F)F)cc1,-3.5606635,4.8021007
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc2c(c1)OCO2,-0.84585834,6.776735
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(CC(=O)O)cc1,-1.8740703,7.9246664
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(F)cc1C(=O)O,1.8956609,11.601719
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc2cc(C(=O)O)ccc2n1,2.3244278,11.919468
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)COc1ccccc1,-2.5070875,8.516349
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-2.6261206,3.8720093
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)c1ccnc(C(F)(F)F)c1,1.8945323,12.356303
COC(=O)c1ccc(N)cc1.CC(NC(=O)OCc1ccccc1)C(=O)O,0.19842212,5.156588
COC(=O)c1ccc(N)cc1.COc1cc(C(=O)O)cc(OC)c1OC,2.6131022,9.461383
COC(=O)c1ccc(N)cc1.Cc1ccc(C(=O)O)cc1,3.523526,7.9175177
COC(=O)c1ccc(N)cc1.O=C(O)c1ccc(Br)s1,5.222758,11.572042
COC(=O)c1ccc(N)cc1.O=C(O)c1ccc2c(c1)OC(F)(F)O2,1.3911443,10.6127205
COC(=O)c1ccc(N)cc1.O=C(O)c1ncccn1,1.0940082,15.247727
COC(=O)c1ccc(N)cc1OC.Cc1c(C(=O)O)oc2ccccc12,6.332812,9.279929
COC(=O)c1ccc(N)cc1OC.Cc1cc(C(=O)O)cc(Cl)n1,0.84422153,12.269129
COC(=O)c1ccc(N)cc1OC.Cc1ccc(C(=O)O)cc1,3.4952524,8.17848
COC(=O)c1ccc(N)cc1OC.Cc1ccc(C(=O)O)cc1F,1.5867667,11.134958
COC(=O)c1ccc(N)cc1OC.Cc1ccc2cc(C(=O)O)ccc2n1,2.2951658,11.031181
COC(=O)c1ccc(N)cc1OC.O=C(O)COc1ccccc1,-2.909432,9.311804
COC(=O)c1ccc(N)cc1OC.O=C(O)Cc1ccc2c(c1)OCO2,-1.2630016,7.183626
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc(C(F)(F)F)cn1,-0.49540293,14.642468
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc2c(c1)OC(F)(F)O2,1.2598243,11.099802
COCCN1CCNCC1.Cc1ccc(CC(=O)O)cc1,-2.0546675,5.1363716
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1.5677109,3.9375193
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.9482119,3.7165961
COc1ccc(CN)cc1.CC(C)(C(=O)O)c1ccccc1,1.9904231,5.723569
COc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,1.3327936,4.479406
COc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,3.489967,11.0413065
COc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,-2.9258566,6.705857
COc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,1.662066,3.720156
COc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,-0.016237857,9.274542
COc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,3.3670022,12.047383
COc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,-0.2807723,9.399015
COc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,1.8002936,4.4366612
COc1ccc(CN)cc1.O=C(O)C1(c2ccccc2)CC1,1.6458327,6.4823813
COc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,2.5774436,3.7004483
COc1ccc(CN)cc1.O=C(O)Cc1cc(F)cc(F)c1,-3.5638783,6.143529
COc1ccc(N)cc1.CC(C)(C(=O)O)c1ccccc1,1.6021185,5.576474
COc1ccc(N)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,2.7608707,9.774509
COc1ccc(N)cc1.COc1ccc(CC(=O)O)cc1,-1.9472076,5.481565
COc1ccc(N)cc1.Cc1cc(C)cc(C(=O)O)c1,2.1888895,9.413746
COc1ccc(N)cc1.Cc1ccc(C(=O)O)cc1F,1.6646395,9.576378
COc1ccc(N)cc1.Cc1cccc(C)c1C(=O)O,0.13551039,8.956416
COc1ccc(N)cc1.Cn1cc(C(=O)O)c(C(F)F)n1,3.4546132,8.005207
COc1ccc(N)cc1.O=C(O)c1cc2ccccc2s1,4.531004,9.939416
COc1ccc(N)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,-0.009637206,15.289752
COc1ccc(N)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,0.14836966,11.763603
COc1ccc(N)cc1.O=C(O)c1cnccn1,0.27403712,14.565461
COc1ccc(N)cc1C.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.5510086,4.011601
COc1ccc(N)cc1C.CC(C)(C(=O)O)c1ccccc1,1.5697566,5.3427715
COc1ccc(N)cc1C.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,2.8204067,9.862025
COc1ccc(N)cc1C.COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.801573,4.026887
COc1ccc(N)cc1C.COc1ncc(Br)cc1C(=O)O,5.1521955,12.846682
COc1ccc(N)cc1C.Cc1c(C(=O)O)oc2ccccc12,6.5897374,9.002126
COc1ccc(N)cc1C.Cc1cc(C(=O)O)cc(Cl)n1,0.030061381,12.481266
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)c2ccccc12,1.8435248,8.942785
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)cc1,3.8545408,8.067085
COc1ccc(N)cc1C.Cc1ccc(CC(=O)O)cc1,-1.6615587,6.4435163
COc1ccc(N)cc1C.Cc1ccc(F)cc1C(=O)O,0.8599125,9.601795
COc1ccc(N)cc1C.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-4.299216,5.470821
COc1ccc(N)cc1C.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,-3.5031154,3.6326735
COc1ccc(N)cc1C.O=C(O)c1cc(Cl)cc(Cl)n1,-0.6333803,14.8055
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2o1,6.923358,10.007062
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2s1,4.406473,10.296652
COc1ccc(N)cc1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2,1.0700783,10.291496
COc1ccc(N)cc1C.O=C(O)c1ccnc(C(F)(F)F)c1,0.1464046,12.4663725
COc1ccc(N)cc1C.O=C(O)c1cnccn1,0.47926924,14.466047
COc1ccc(N)cc1OC.O=C(O)C1C[C@H]1c1ccccc1,1.3445835,7.7469106
COc1ccc(N)cc1OC.O=C(O)Cc1cc(F)cc(F)c1,-3.532341,5.4775677
COc1ccc(N)cc1OC.O=C(O)Cc1ccc(C(F)(F)F)cc1,-3.8091512,5.012815
COc1ccc(N)cc1OC.O=C(O)c1c[nH]c2ncccc12,2.409867,8.814307
COc1ccc(N)cc1OC.O=C(O)c1ccc(F)cn1,0.18021302,14.543459
COc1ccc(N)cn1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.46801955,4.0268526
COc1ccc(N)cn1.CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,2.5970552,4.1768527
COc1ccc(N)cn1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.72835183,4.6484985
COc1ccc(N)cn1.COc1ccc(CC(=O)O)cc1,-1.6809192,5.8487744
COc1ccc(N)cn1.COc1ncc(Br)cc1C(=O)O,5.2690487,13.036705
COc1ccc(N)cn1.Cc1c(C(=O)O)oc2ccccc12,6.101691,9.320454
COc1ccc(N)cn1.Cc1cc(C(=O)O)cc(Cl)n1,0.17568062,12.194045
COc1ccc(N)cn1.Cc1ccc(CC(=O)O)cc1,-1.9644036,6.5573983
COc1ccc(N)cn1.Cc1ccc(F)cc1C(=O)O,0.9515441,9.902244
COc1ccc(N)cn1.O=C(O)C1(c2ccccc2)CC1,1.4832253,6.5801725
COc1ccc(N)cn1.O=C(O)C1CCC(F)(F)CC1,-0.3104742,6.986294
COc1ccc(N)cn1.O=C(O)C1CCCN1C(=O)OCc1ccccc1,2.1738303,4.470062
COc1ccc(N)cn1.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,-0.06851398,5.0185566
COc1ccc(N)cn1.O=C(O)C1C[C@H]1c1ccccc1,1.547496,7.821592
COc1ccc(N)cn1.O=C(O)C1Cc2ccccc2C1,-0.011279241,5.959413
COc1ccc(N)cn1.O=C(O)COc1ccccc1,-3.7514274,9.325711
COc1ccc(N)cn1.O=C(O)Cc1cc(F)cc(F)c1,-3.2988973,4.881691
COc1ccc(N)cn1.O=C(O)Cc1ccc2c(c1)OCO2,-1.7037982,5.7217402
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2o1,6.654766,9.978331
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2s1,4.677561,10.244069
COc1ccc(N)cn1.O=C(O)c1ccc(Br)s1,5.5103216,11.922019
COc1ccc(N)cn1.O=C(O)c1ccc(C(F)(F)F)cn1,-0.15423986,15.3207035
COc1ccc(N)cn1.O=C(O)c1ccc2nccnc2c1,1.0894119,11.24974
COc1ccc(N)cn1.O=C(O)c1cccc(-c2ccccc2)c1,2.8225234,9.290875
COc1ccc(N)cn1.O=C(O)c1cnccn1,0.23970635,14.790557
COc1ccc(S(N)(=O)=O)cc1.COc1ccc(CC(=O)O)cc1,-2.0436726,7.5867267
COc1ccc(S(N)(=O)=O)cc1.Cc1ccc(F)cc1C(=O)O,2.0427265,11.360798
COc1ccc(S(N)(=O)=O)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,2.174934,11.546833
COc1ccc(S(N)(=O)=O)cc1.O=C(O)c1ccnc(C(F)(F)F)c1,1.5594941,12.509087
CSc1ccc(N)cc1.COc1ncc(Br)cc1C(=O)O,4.8098006,13.080942
CSc1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,1.0540085,9.956992
CSc1ccc(N)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,2.2110763,10.4236145
CSc1ccc(N)cc1.O=C(O)C(c1ccccc1)c1ccccc1,0.8539344,5.0394034
CSc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,-4.45457,5.1074123
CSc1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,-1.8108766,6.8415594
CSc1cccc(N)c1.CC(C)(C(=O)O)c1ccccc1,1.7085152,5.5595407
CSc1cccc(N)c1.COc1ccc(CC(=O)O)cc1,-2.2904966,6.1314445
CSc1cccc(N)c1.COc1ncc(Br)cc1C(=O)O,4.7369137,13.431037
CSc1cccc(N)c1.Cc1c(C(=O)O)oc2ccccc12,6.6382513,9.159841
CSc1cccc(N)c1.Cc1cc(C(=O)O)cc(Cl)n1,0.7736944,12.391377
CSc1cccc(N)c1.Cc1ccc(C(=O)O)c2ccccc12,1.7984596,8.889192
CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1,3.835483,8.2564125
CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1F,1.3982565,9.696926
CSc1cccc(N)c1.Cc1ccc(CC(=O)O)cc1,-1.6672536,6.2962255
CSc1cccc(N)c1.Cc1ccc2cc(C(=O)O)ccc2n1,2.2507524,10.282974
CSc1cccc(N)c1.O=C(O)COc1ccccc1,-3.226172,9.448338
CSc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,-1.990031,6.4024835
CSc1cccc(N)c1.O=C(O)c1ccc(C(F)(F)F)cn1,-0.32249758,15.027696
CSc1cccc(N)c1.O=C(O)c1ccc2c(c1)OC(F)(F)O2,1.1421181,10.438564
CSc1cccc(N)c1.O=C(O)c1ccco1,4.911939,7.368613
C[C@@H](N)c1ccccc1.Cc1cc(C(=O)O)cc(Cl)n1,2.270234,12.97983
C[C@@H](N)c1ccccc1.Cc1ccc(C(=O)O)cc1F,3.0074725,11.63635
C[C@@H](N)c1ccccc1.O=C(O)/C=C/c1ccccc1,4.1435366,8.888443
C[C@@H](N)c1ccccc1.O=C(O)C1c2ccccc2Oc2ccccc21,2.796819,3.3639681
C[C@@H](N)c1ccccc1.O=C(O)Cc1cc(F)cc(F)c1,-3.9423366,5.849179
C[C@@H](N)c1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,-3.0688496,7.037994
C[C@@H](N)c1ccccc1.O=C(O)c1cc2ccccc2o1,6.1896834,10.445884
C[C@@H](N)c1ccccc1.O=C(O)c1ccc(Br)s1,4.9467635,11.932445
C[C@@H](N)c1ccccc1.O=C(O)c1ccc2nccnc2c1,2.6857748,12.344811
C[C@@H](N)c1ccccc1.O=C(O)c1ccco1,4.9314103,7.932491
C[C@H](N)c1cccc2ccccc12.COc1ncc(Br)cc1C(=O)O,4.089448,12.919661
C[C@H](N)c1cccc2ccccc12.O=C(O)C1Cc2ccccc2C1,0.67677766,6.168748
C[C@H](N)c1cccc2ccccc12.O=C(O)Cc1ccc2c(c1)OCO2,-2.362848,7.02325
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2o1,6.319393,10.623491
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2s1,4.394266,11.636635
