,UMAP_1,UMAP_2
CNOC.O=C(O)c1cc2ccccc2o1,4.5802393,2.30779
CNOC.O=C(O)c1cc2ccccc2s1,3.9378505,2.6977212
CNOC.O=C(O)c1ccc(-c2ccccc2)cc1,3.8691185,3.034685
CNOC.O=C(O)c1ccc(Br)s1,3.9025276,2.6097999
CNOC.O=C(O)c1ccc(F)cn1,3.8268406,2.4999723
CNOC.O=C(O)c1ccc2c(c1)OC(F)(F)O2,4.198231,2.87904
CNOC.O=C(O)c1ccc2nccnc2c1,4.552985,2.6337357
CNOC.O=C(O)c1ccnc(C(F)(F)F)c1,3.9174442,2.9188154
CNc1ccc(F)cc1.COc1ccc(CC(=O)O)cc1,9.569445,6.446424
CNc1ccc(F)cc1.Cc1cc(C(=O)O)cc(Cl)n1,6.4995923,-0.21940634
CNc1ccc(F)cc1.Cc1ccc(CC(=O)O)cc1,9.5120535,6.769203
CNc1ccc(F)cc1.O=C(O)Cc1cc(F)cc(F)c1,8.083798,8.465139
CNc1ccc(F)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,4.968511,-1.6345844
CNc1ccc(F)cc1.O=C(O)c1cc2ccccc2s1,8.859205,1.3971498
CNc1ccc(F)cc1.O=C(O)c1ccc(Br)s1,9.964299,-0.15493128
CNc1ccc(F)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,5.319803,-1.5588465
CNc1ccc(F)cc1.O=C(O)c1ccc2nccnc2c1,7.0489984,0.93849385
CNc1ccc(F)cc1.O=C(O)c1ccco1,11.167079,3.345583
CNc1ccc(OC)cc1.COc1ccc(CC(=O)O)cc1,9.349344,6.5282116
CNc1ccc(OC)cc1.COc1ncc(Br)cc1C(=O)O,9.484967,-1.7194543
CNc1ccc(OC)cc1.Cc1c(C(=O)O)oc2ccccc12,10.292929,1.854114
CNc1ccc(OC)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,7.1725593,1.8906382
CNc1ccc(OC)cc1.O=C(O)C(c1ccccc1)c1ccccc1,5.5962663,6.489269
CNc1ccc(OC)cc1.O=C(O)Cc1cc(F)cc(F)c1,8.209364,8.695023
CNc1ccc(OC)cc1.O=C(O)Cc1ccc2c(c1)OCO2,9.474185,6.322235
CNc1ccc(OC)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,5.068129,-1.7442714
CNc1ccc(OC)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,6.188159,0.63219965
CNc1ccc(OC)cc1.O=C(O)c1cnccn1,5.553813,-2.1158466
CNc1ccc(OC)cc1.O=C(O)c1ncccn1,6.6540375,-2.4227746
COC(=O)c1cc(F)ccc1N.O=C(O)C(c1ccccc1)c1ccccc1,5.7441025,6.6592
COC(=O)c1cc(F)ccc1N.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,5.7584825,7.7757936
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc2c(c1)OCO2,9.55632,7.4661813
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(CC(=O)O)cc1,9.771918,8.487555
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)c1ccnc(C(F)(F)F)c1,6.531305,-0.561748
COC(=O)c1ccc(N)cc1OC.Cc1cc(C(=O)O)cc(Cl)n1,5.8490963,0.35816783
COC(=O)c1ccc(N)cc1OC.Cc1ccc(C(=O)O)cc1F,6.7309394,2.1044123
COC(=O)c1ccc(N)cc1OC.O=C(O)COc1ccccc1,11.114848,10.175051
COC(=O)c1ccc(N)cc1OC.O=C(O)Cc1ccc2c(c1)OCO2,9.643516,8.157157
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc(C(F)(F)F)cn1,5.27373,-1.6846154
COCCN1CCNCC1.Cc1ccc(CC(=O)O)cc1,8.4329815,6.285221
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,4.3982487,6.8063483
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,4.2855377,7.470051
COc1ccc(CN)cc1.CC(C)(C(=O)O)c1ccccc1,4.3268056,6.0200663
COc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,7.186362,6.944554
COc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,4.301909,6.8852787
COc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,8.914933,0.5690519
COc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,7.6055937,4.6108065
COc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,3.373108,6.4740615
COc1ccc(CN)cc1.O=C(O)Cc1cc(F)cc(F)c1,7.0994854,8.1840925
COc1ccc(N)cc1.CC(C)(C(=O)O)c1ccccc1,5.040238,5.8079133
COc1ccc(N)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,8.134082,2.2164347
COc1ccc(N)cc1.COc1ccc(CC(=O)O)cc1,8.890736,7.372536
COc1ccc(N)cc1.Cc1cc(C)cc(C(=O)O)c1,7.432109,2.7794049
COc1ccc(N)cc1.Cc1ccc(C(=O)O)cc1F,7.749466,2.383222
COc1ccc(N)cc1.Cc1cccc(C)c1C(=O)O,7.8262744,4.4222846
COc1ccc(N)cc1.Cn1cc(C(=O)O)c(C(F)F)n1,9.679965,3.4696004
COc1ccc(N)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,5.6143336,-2.4587173
COc1ccc(N)cc1.O=C(O)c1ccc([N+](=O)[O-])s1,6.0853148,1.0018318
COc1ccc(N)cc1.O=C(O)c1cnccn1,6.2311654,-1.6607652
COc1ccc(N)cc1C.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,5.0575604,7.4697857
COc1ccc(N)cc1C.CC(C)(C(=O)O)c1ccccc1,4.758289,5.9889226
COc1ccc(N)cc1C.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,8.09107,2.51526
COc1ccc(N)cc1C.COc1ccc2cc(C(C)C(=O)O)ccc2c1,5.0595937,7.6415915
COc1ccc(N)cc1C.COc1ncc(Br)cc1C(=O)O,10.105616,-1.8401865
COc1ccc(N)cc1C.Cc1c(C(=O)O)oc2ccccc12,10.634377,1.98963
COc1ccc(N)cc1C.Cc1cc(C(=O)O)cc(Cl)n1,6.624428,-0.17487858
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)c2ccccc12,7.655509,3.2478087
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)cc1,9.475317,3.1297166
COc1ccc(N)cc1C.O=C(O)Cc1ccc([N+](=O)[O-])cc1,7.2179904,10.040419
COc1ccc(N)cc1C.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,5.0186396,9.260638
COc1ccc(N)cc1C.O=C(O)c1cc(Cl)cc(Cl)n1,5.312955,-2.3689551
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2o1,11.018742,1.0741122
COc1ccc(N)cc1C.O=C(O)c1ccc([N+](=O)[O-])s1,6.4013667,0.9957884
COc1ccc(N)cc1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2,7.156435,1.753813
COc1ccc(N)cc1C.O=C(O)c1cnccn1,5.965116,-1.5276958
COc1ccc(N)cc1OC.O=C(O)COc1ccccc1,10.901053,10.032152
COc1ccc(N)cc1OC.O=C(O)Cc1cc(F)cc(F)c1,7.9328527,8.805637
COc1ccc(N)cc1OC.O=C(O)Cc1ccc(C(F)(F)F)cc1,7.737445,9.691144
COc1ccc(N)cc1OC.O=C(O)c1c[nH]c2ncccc12,8.046912,3.2580318
COc1ccc(N)cc1OC.O=C(O)c1ccc(F)cn1,5.9439235,-2.0221658
COc1ccc(N)cn1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,4.7022247,7.4564037
COc1ccc(N)cn1.CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,3.462729,7.121071
COc1ccc(N)cn1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,5.0832863,6.8750787
COc1ccc(N)cn1.COc1ccc(CC(=O)O)cc1,8.257594,7.6260767
COc1ccc(N)cn1.COc1ncc(Br)cc1C(=O)O,9.962957,-1.696979
COc1ccc(N)cn1.Cc1cc(C(=O)O)cc(Cl)n1,6.490165,0.12656692
COc1ccc(N)cn1.Cc1ccc(CC(=O)O)cc1,8.413547,7.2515197
COc1ccc(N)cn1.O=C(O)C1CCCN1C(=O)OCc1ccccc1,4.0115833,6.2293696
COc1ccc(N)cn1.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,5.7085905,7.5920153
COc1ccc(N)cn1.O=C(O)COc1ccccc1,10.712852,10.4279175
COc1ccc(N)cn1.O=C(O)Cc1cc(F)cc(F)c1,7.380282,9.015379
COc1ccc(N)cn1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,7.052144,9.889075
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2o1,11.06194,1.4036866
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2s1,8.980256,1.8286351
COc1ccc(N)cn1.O=C(O)c1ccc(Br)s1,10.038186,-0.48716366
COc1ccc(N)cn1.O=C(O)c1ccc(C(F)(F)F)cn1,5.887853,-2.5936654
COc1ccc(N)cn1.O=C(O)c1ccc2nccnc2c1,6.9279404,1.2010018
COc1ccc(N)cn1.O=C(O)c1cccc(-c2ccccc2)c1,8.474936,2.1648116
COc1ccc(N)cn1.O=C(O)c1cnccn1,6.277095,-1.695182
CSc1ccc(N)cc1.COc1ncc(Br)cc1C(=O)O,9.025522,-1.7326928
CSc1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,6.7854733,3.0757184
CSc1ccc(N)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,7.170548,2.2627165
CSc1ccc(N)cc1.O=C(O)C(c1ccccc1)c1ccccc1,5.291381,6.728455
CSc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,7.2307296,9.719466
CSc1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,9.761746,7.3661194
CSc1cccc(N)c1.COc1ccc(CC(=O)O)cc1,9.178604,7.763616
CSc1cccc(N)c1.COc1ncc(Br)cc1C(=O)O,9.631464,-2.035086
CSc1cccc(N)c1.Cc1cc(C(=O)O)cc(Cl)n1,5.973633,0.6202464
CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1,9.112171,3.3989115
CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1F,7.226714,2.5092158
CSc1cccc(N)c1.Cc1ccc(CC(=O)O)cc1,8.916224,7.207139
CSc1cccc(N)c1.Cc1ccc2cc(C(=O)O)ccc2n1,7.335273,2.1311166
CSc1cccc(N)c1.O=C(O)COc1ccccc1,10.8201885,10.415014
CSc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,9.352525,7.0597835
CSc1cccc(N)c1.O=C(O)c1ccc(C(F)(F)F)cn1,5.6340823,-2.142089
CSc1cccc(N)c1.O=C(O)c1ccco1,10.920461,3.1251185
C[C@@H](N)c1ccccc1.Cc1cc(C(=O)O)cc(Cl)n1,7.739796,-0.33827028
C[C@@H](N)c1ccccc1.Cc1ccc(C(=O)O)cc1F,8.253356,0.28921846
C[C@@H](N)c1ccccc1.O=C(O)/C=C/c1ccccc1,9.87599,2.7355196
C[C@@H](N)c1ccccc1.O=C(O)C1c2ccccc2Oc2ccccc21,2.8668873,6.135932
C[C@@H](N)c1ccccc1.O=C(O)Cc1cc(F)cc(F)c1,6.8244205,8.503987
C[C@@H](N)c1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,7.377866,7.2990723
C[C@@H](N)c1ccccc1.O=C(O)c1ccc(Br)s1,9.697907,-0.5233394
C[C@@H](N)c1ccccc1.O=C(O)c1ccco1,11.299418,3.1727176
C[C@@H](N)c1ccccc1.O=C(O)c1ncccn1,7.1141815,-2.274681
C[C@H](N)c1cccc2ccccc12.COc1ncc(Br)cc1C(=O)O,8.937839,-0.9714354
C[C@H](N)c1cccc2ccccc12.O=C(O)Cc1ccc2c(c1)OCO2,7.7660785,7.2013216
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2o1,10.844299,0.78192496
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2s1,9.536949,0.29381683
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2c(c1)OCCO2,9.160144,0.52970165
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2nccnc2c1,8.262374,-0.4438856
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ncccn1,7.0526166,-2.2203112
Cc1ccc(CN)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,8.56876,1.7604315
Cc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,4.587395,6.587631
Cc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,8.724787,0.9498076
Cc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,7.319747,6.8224044
Cc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,4.3578134,6.943031
Cc1ccc(CN)cc1.COc1ncc(Br)cc1C(=O)O,9.366385,-1.3938428
Cc1ccc(CN)cc1.Cc1cc(C(=O)O)cc(Cl)n1,7.754956,-0.440584
Cc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,8.625166,0.79383016
Cc1ccc(CN)cc1.N#Cc1ccc(C(=O)O)cc1,9.456691,2.3383512
Cc1ccc(CN)cc1.O=C(O)/C=C/c1ccccc1,9.842351,2.9751203
Cc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,4.861835,6.318924
Cc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,2.9314175,6.420461
Cc1ccc(CN)cc1.O=C(O)COc1ccccc1,10.328752,9.623421
Cc1ccc(CN)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,6.491531,9.5830145
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,4.1304364,9.372451
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)OCO2,7.505105,7.1364703
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2s1,9.5805,0.50777256
Cc1ccc(CN)cc1.O=C(O)c1ccc(Br)s1,9.451436,-0.21329613
Cc1ccc(CN)cc1.O=C(O)c1ccc([N+](=O)[O-])cc1,7.437727,-0.28440428
Cc1ccc(CN)cc1.O=C(O)c1ccc2c(c1)OCCO2,9.017303,1.0448806
Cc1ccc(CN)cc1.O=C(O)c1ccc2nccnc2c1,7.9060955,0.17891349
Cc1ccc(Cl)c(N)c1.Cc1cc(C(=O)O)cc(Cl)n1,6.162557,0.063747965
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1cc(F)cc(F)c1,7.61199,9.313828
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,7.1020055,10.110247
Cc1ccc(N)c(C)c1.CC(NC(=O)OCc1ccccc1)C(=O)O,5.54431,7.253378
Cc1ccc(N)c(C)c1.COc1cc(C(=O)O)cc(OC)c1OC,8.206614,2.133148
Cc1ccc(N)c(C)c1.COc1ncc(Br)cc1C(=O)O,9.667822,-2.0444503
Cc1ccc(N)c(C)c1.Cc1cc(C(=O)O)cc(Cl)n1,6.641201,0.07329625
Cc1ccc(N)c(C)c1.Cc1ccc(C(=O)O)c2ccccc12,7.7793446,3.0368965
Cc1ccc(N)c(C)c1.Cc1ccc(C(=O)O)cc1F,7.3070035,1.9856262
Cc1ccc(N)c(C)c1.Cc1ccc2cc(C(=O)O)ccc2n1,7.9937687,2.0933948
Cc1ccc(N)c(C)c1.O=C(O)c1ccc2c(c1)OC(F)(F)O2,7.379251,2.0141509
Cc1ccc(N)c(C)c1.O=C(O)c1ccc2nccnc2c1,7.1437593,1.1458069
Cc1ccc(N)c(C)c1.O=C(O)c1ccco1,10.646857,2.9223619
Cc1ccc(N)cc1.COc1ncc(Br)cc1C(=O)O,9.924921,-1.5396448
Cc1ccc(N)cc1.Cc1cc(C(=O)O)cc(Cl)n1,6.858066,0.098676585
Cc1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,6.8680344,2.7050962
Cc1ccc(N)cc1.O=C(O)C1Cc2ccccc2C1,6.642174,7.0810413
Cc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,6.7229924,9.856006
Cc1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,8.695141,6.641329
Cc1ccc(N)cc1.O=C(O)c1ccc2nccnc2c1,6.5393763,1.2905171
Cc1ccc(N)cc1.O=C(O)c1ncccn1,6.8476458,-2.8464959
Cc1ccc(N)nc1.O=C(O)Cc1ccc2c(c1)OCO2,8.788792,7.4029784
Cc1ccc(N)nc1.O=C(O)c1cc2ccccc2s1,9.468289,1.9099264
Cc1ccc(N)nc1.O=C(O)c1ccc2c(c1)OCCO2,8.397267,3.0211542
Cc1ccc(Oc2ccc(N)cc2)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,7.384674,4.0794935
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)C1CCC(F)(F)CC1,8.352266,8.630042
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)C1CCCN1C(=O)OCc1ccccc1,3.8027093,6.4211874
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)C1C[C@H]1c1ccccc1,7.5997977,4.2329197
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)Cc1ccc(C(F)(F)F)cc1,8.336533,9.324929
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)Cc1ccc2c(c1)OCO2,9.1832,8.264208
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,5.774098,-1.4076717
Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)c1ccc(F)cn1,5.520315,-1.4613088
Cc1ccc([N+](=O)[O-])cc1N.COc1ccc(CC(=O)O)cc1,9.00783,8.388836
Cc1ccc([N+](=O)[O-])cc1N.Cc1ccc(CC(=O)O)cc1,9.348269,7.9544773
