,UMAP_1,UMAP_2
CC(=O)c1ccc(N)cc1.O=C(O)c1ccco1,11.838091,-0.5472047
CC(C)NC(C)C.Cc1ccc(CC(=O)O)cc1,8.326975,4.717236
CC(C)Nc1ccccc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,3.9757693,7.4866433
CC1CCCNC1.O=C(O)Cc1ccc2c(c1)OCO2,8.493868,4.4443083
CC1CCCNC1.O=C(O)c1cc(Cl)cc(Cl)n1,14.37029,-0.9906352
CC1COCCN1.COc1ccc(C(=O)O)cc1,12.276083,2.6646688
CC1COCCN1.Cc1c(C(=O)O)oc2ccccc12,9.793566,0.82106483
CC1COCCN1.O=C(O)C(c1ccccc1)c1ccccc1,6.3713574,2.910474
CCCCN1CCNCC1.COc1ccc(C(=O)O)cc1,12.369946,2.9412856
CCCCN1CCNCC1.Cc1c(C(=O)O)oc2ccccc12,9.987031,0.7499832
CCCNC.Cc1c(C(=O)O)oc2ccccc12,9.513055,0.5574724
CCCNC.Cc1cc(C(=O)O)cc(Cl)n1,13.663219,1.2665528
CCCNC.Cc1cc(C)c(C(=O)O)c(C)c1,10.213378,4.076504
CCCNC.Cc1ccc(CC(=O)O)cc1,8.397479,4.639737
CCCNC.O=C(O)C(c1ccccc1)c1ccccc1,6.5737114,2.8169339
CCCNC.O=C(O)Cc1ccc2c(c1)OCO2,8.18747,4.273028
CCCNC.O=C(O)c1cc(Cl)cc(Cl)n1,14.561536,-0.64944434
CCNC(C)C.Cc1cc(C(=O)O)cc(Cl)n1,13.5886755,1.483283
CCNC(C)C.Cc1ccc2cc(C(=O)O)ccc2n1,12.806403,2.2116015
CCNC(C)C.O=C(O)C(c1ccccc1)c1ccccc1,6.7460885,3.171282
CCNC(C)C.O=C(O)Cc1ccc2c(c1)OCO2,8.220888,4.3046446
CCNc1cccc(C)c1.Cc1c(C(=O)O)oc2ccccc12,9.862379,0.58805877
CCNc1cccc(C)c1.O=C(O)COc1ccccc1,10.321698,9.803266
CCNc1cccc(C)c1.O=C(O)Cc1ccc2c(c1)OCO2,8.359302,5.1870265
CCNc1cccc(C)c1.O=C(O)c1cc(Cl)cc(Cl)n1,14.604476,-1.5858816
CCNc1cccc(C)c1.O=C(O)c1ccc([N+](=O)[O-])s1,13.857553,0.4421263
CCNc1cccc(C)c1.O=C(O)c1ncccn1,15.839232,-0.5371633
CCNc1ccccc1.Cc1c(C(=O)O)oc2ccccc12,9.877581,0.18238512
CCNc1ccccc1.Cc1ccc(CC(=O)O)cc1,8.6055765,5.38052
CCNc1ccccc1.Cc1ccc2cc(C(=O)O)ccc2n1,12.589154,1.2847683
CCNc1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,8.709018,5.1266894
CCOC(=O)c1cccc(N)c1.O=C(O)c1cc2ccccc2o1,10.972437,-0.106541544
CCOC(=O)c1cccc(N)c1.O=C(O)c1cc2ccccc2s1,11.463349,1.3609397
CCOC(=O)c1cccc(N)c1.O=C(O)c1ccc([N+](=O)[O-])s1,13.990483,0.68361926
CCOc1cc(N)ccn1.O=C(O)COc1ccccc1,9.710701,9.732675
CCOc1cc(N)ccn1.O=C(O)Cc1cc(F)cc(F)c1,6.5517364,6.6331773
CCOc1cc(N)ccn1.O=C(O)Cc1ccc2c(c1)OCO2,9.533563,6.414307
CCc1cccc(N)c1.O=C(O)Cc1cc(F)cc(F)c1,6.773004,6.6969767
CCc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,8.906992,6.1022797
CNOC.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,7.12963,1.9231201
CNOC.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,6.8058944,1.9911735
CNOC.CC(C)(C(=O)O)c1ccccc1,6.735492,1.9097214
CNOC.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,7.3219366,1.05704
CNOC.CC1(C)C(C(=O)O)C1(C)C,7.8078794,1.19659
CNOC.COc1ccc(C(=O)O)cc1,7.5170627,0.33446178
CNOC.COc1ccc(CC(=O)O)cc1,7.4735246,2.0044544
CNOC.COc1ccc2cc(C(C)C(=O)O)ccc2c1,6.9157376,2.1911814
CNOC.COc1ncc(Br)cc1C(=O)O,6.76701,0.60007524
CNOC.Cc1c(C(=O)O)oc2ccccc12,7.7456636,0.19419493
CNOC.Cc1cc(C)cc(C(=O)O)c1,7.2611704,0.6809316
CNOC.Cc1cccc(C)c1C(=O)O,7.1931505,1.3820747
CNOC.Cn1cc(C(=O)O)c(C(F)F)n1,8.129063,0.611385
CNOC.N#Cc1ccc(C(=O)O)cc1,7.7575893,0.30768427
CNOC.O=C(O)/C=C/c1ccccc1,8.132882,0.32574552
CNOC.O=C(O)C1C[C@H]1c1ccccc1,7.6105967,1.1879164
CNOC.O=C(O)C1Cc2ccccc2C1,7.295988,1.5561006
CNOC.O=C(O)COc1ccccc1,7.8780775,2.163705
CNOC.O=C(O)Cc1ccc(C(F)(F)F)cc1,7.5700393,1.878961
CNOC.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,7.2444897,2.0002482
CNOC.O=C(O)Cc1ccc2c(c1)OCO2,7.7533717,1.843428
CNOC.O=C(O)c1c[nH]c2ncccc12,7.6675854,0.7827787
CNOC.O=C(O)c1cc(Cl)cc(Cl)n1,7.078465,-0.017398562
CNOC.O=C(O)c1cc2ccccc2o1,7.55148,0.04744245
CNOC.O=C(O)c1cc2ccccc2s1,7.0611367,0.6048482
CNOC.O=C(O)c1ccc(-c2ccccc2)cc1,7.3512826,0.5795467
CNOC.O=C(O)c1ccc(Br)s1,6.765786,0.3995135
CNOC.O=C(O)c1ccc(F)cn1,7.217966,0.32487908
CNOC.O=C(O)c1ccc2c(c1)OC(F)(F)O2,6.896269,0.46149397
CNOC.O=C(O)c1ccc2nccnc2c1,7.6460257,0.76552975
CNOC.O=C(O)c1cccc(-c2ccccc2)c1,7.593825,0.89294004
CNOC.O=C(O)c1ccccc1,8.0324955,0.13793854
CNOC.O=C(O)c1ccnc(C(F)(F)F)c1,7.097978,0.5211004
CNOC.O=C(O)c1ccncc1Cl,6.8070183,0.7873256
CNc1ccc(F)cc1.Cc1c(C(=O)O)oc2ccccc12,9.769104,0.08064998
CNc1ccc(F)cc1.Cc1cc(C(=O)O)cc(Cl)n1,13.918922,0.1935792
CNc1ccc(F)cc1.Cc1ccc(CC(=O)O)cc1,9.008775,5.436529
CNc1ccc(F)cc1.O=C(O)Cc1cc(F)cc(F)c1,7.5584707,6.493042
CNc1ccc(F)cc1.O=C(O)c1cc(Cl)cc(Cl)n1,14.57607,-1.4264741
CNc1ccc(F)cc1.O=C(O)c1cc2ccccc2s1,10.603022,1.3764311
CNc1ccc(F)cc1.O=C(O)c1ccc(Br)s1,14.72866,3.048041
CNc1ccc(F)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,14.887909,-1.1119727
CNc1ccc(F)cc1.O=C(O)c1ccc2nccnc2c1,13.424643,0.9469947
CNc1ccc(F)cc1.O=C(O)c1ccco1,11.536133,-0.90846825
CNc1ccc(OC)cc1.COc1ccc(CC(=O)O)cc1,8.819657,5.492447
CNc1ccc(OC)cc1.COc1ncc(Br)cc1C(=O)O,16.179777,2.609985
CNc1ccc(OC)cc1.Cc1c(C(=O)O)oc2ccccc12,10.076662,0.42300728
CNc1ccc(OC)cc1.O=C(O)C(c1ccccc1)c1ccccc1,5.382062,3.8756754
CNc1ccc(OC)cc1.O=C(O)Cc1cc(F)cc(F)c1,7.2841644,6.30553
CNc1ccc(OC)cc1.O=C(O)Cc1ccc2c(c1)OCO2,8.846311,5.419031
CNc1ccc(OC)cc1.O=C(O)c1cnccn1,15.289849,-0.79948103
CNc1ccc(OC)cc1.O=C(O)c1ncccn1,16.395859,-0.84319353
COC(=O)c1cc(F)ccc1N.O=C(O)C(c1ccccc1)c1ccccc1,5.116518,4.4257846
COC(=O)c1cc(F)ccc1N.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,5.36988,5.4407673
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc(C(F)(F)F)cc1,5.9529386,6.7942567
COC(=O)c1cc(F)ccc1N.O=C(O)Cc1ccc2c(c1)OCO2,8.780323,6.5838475
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(CC(=O)O)cc1,9.071601,7.969023
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc2cc(C(=O)O)ccc2n1,13.416269,1.8208135
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)COc1ccccc1,9.516746,8.760494
COC(=O)c1cc(S(N)(=O)=O)ccc1OC.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,4.989556,7.115571
COC(=O)c1ccc(N)cc1.O=C(O)c1ccc2c(c1)OC(F)(F)O2,12.229734,1.348609
COC(=O)c1ccc(N)cc1OC.Cc1c(C(=O)O)oc2ccccc12,10.183583,0.2807658
COC(=O)c1ccc(N)cc1OC.Cc1cc(C(=O)O)cc(Cl)n1,14.514673,1.0791521
COC(=O)c1ccc(N)cc1OC.Cc1ccc(C(=O)O)cc1,12.324168,-0.023508333
COC(=O)c1ccc(N)cc1OC.Cc1ccc2cc(C(=O)O)ccc2n1,12.742456,1.3837385
COC(=O)c1ccc(N)cc1OC.O=C(O)COc1ccccc1,9.747558,9.596587
COC(=O)c1ccc(N)cc1OC.O=C(O)Cc1ccc2c(c1)OCO2,8.983499,6.719134
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc(C(F)(F)F)cn1,15.646708,-1.8057821
COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc2c(c1)OC(F)(F)O2,12.550258,1.3010108
COCCN1CCNCC1.Cc1ccc(CC(=O)O)cc1,8.223779,5.534773
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,4.669136,3.2766838
COc1ccc(CN)cc1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,4.830543,3.3927941
COc1ccc(CN)cc1.CC(C)(C(=O)O)c1ccccc1,6.3616967,4.412836
COc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,5.4723024,3.4277189
COc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,12.727389,4.0303082
COc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,8.014417,7.2941256
COc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,4.5322375,2.951726
COc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,12.436976,4.0103693
COc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O,10.953528,4.7766666
COc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,5.8199177,3.1900938
COc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,3.6907213,3.0146587
COc1ccc(CN)cc1.O=C(O)Cc1cc(F)cc(F)c1,7.0818524,7.353746
COc1ccc(N)cc1.CC(C)(C(=O)O)c1ccccc1,6.0491147,4.398036
COc1ccc(N)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,11.615597,2.8411458
COc1ccc(N)cc1.Cc1cc(C)cc(C(=O)O)c1,11.680392,2.4847343
COc1ccc(N)cc1.Cc1ccc(C(=O)O)cc1F,11.855376,2.1328533
COc1ccc(N)cc1.Cc1cccc(C)c1C(=O)O,10.654886,4.4077005
COc1ccc(N)cc1.Cn1cc(C(=O)O)c(C(F)F)n1,11.796156,0.35378027
COc1ccc(N)cc1.O=C(O)c1cc2ccccc2s1,10.882109,1.261652
COc1ccc(N)cc1.O=C(O)c1ccc(C(F)(F)F)cn1,15.52196,-1.6634372
COc1ccc(N)cc1.O=C(O)c1cnccn1,15.377563,-1.2392937
COc1ccc(N)cc1C.CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,4.5242677,4.0974936
COc1ccc(N)cc1C.CC(C)(C(=O)O)c1ccccc1,5.866731,4.4880595
COc1ccc(N)cc1C.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,11.49047,2.9939466
COc1ccc(N)cc1C.COc1ccc2cc(C(C)C(=O)O)ccc2c1,4.4802423,4.236797
COc1ccc(N)cc1C.COc1ncc(Br)cc1C(=O)O,16.153843,2.732269
COc1ccc(N)cc1C.Cc1c(C(=O)O)oc2ccccc12,10.345638,0.31933004
COc1ccc(N)cc1C.Cc1cc(C(=O)O)cc(Cl)n1,14.441467,0.35009992
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)c2ccccc12,10.780816,2.4928682
COc1ccc(N)cc1C.Cc1ccc(C(=O)O)cc1,12.066471,0.49405244
COc1ccc(N)cc1C.Cc1ccc(CC(=O)O)cc1,8.101898,6.158266
COc1ccc(N)cc1C.Cc1ccc(F)cc1C(=O)O,11.066453,3.4163768
COc1ccc(N)cc1C.O=C(O)Cc1ccc([N+](=O)[O-])cc1,5.935167,7.336402
COc1ccc(N)cc1C.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,4.8259106,7.444755
COc1ccc(N)cc1C.O=C(O)c1cc(Cl)cc(Cl)n1,14.855172,-1.9453048
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2o1,11.069036,-0.50382847
COc1ccc(N)cc1C.O=C(O)c1cc2ccccc2s1,11.078907,1.1673625
COc1ccc(N)cc1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2,12.222053,2.1753707
COc1ccc(N)cc1C.O=C(O)c1ccnc(C(F)(F)F)c1,14.709309,0.73561656
COc1ccc(N)cc1C.O=C(O)c1cnccn1,15.874485,-1.2218522
COc1ccc(N)cc1OC.O=C(O)C(c1ccccc1)c1ccccc1,5.2636533,4.106932
COc1ccc(N)cc1OC.O=C(O)C1C[C@H]1c1ccccc1,9.506551,3.2396395
COc1ccc(N)cc1OC.O=C(O)COc1ccccc1,10.007728,9.891379
COc1ccc(N)cc1OC.O=C(O)Cc1cc(F)cc(F)c1,6.8337913,6.6507416
COc1ccc(N)cc1OC.O=C(O)Cc1ccc(C(F)(F)F)cc1,6.4202476,6.9241223
COc1ccc(N)cc1OC.O=C(O)c1c[nH]c2ncccc12,11.306663,1.713748
COc1ccc(N)cc1OC.O=C(O)c1ccc(F)cn1,15.169255,-1.5219591
COc1ccc(N)cn1.CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,4.4845204,4.5940247
COc1ccc(N)cn1.CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,3.1462893,4.0544696
COc1ccc(N)cn1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,4.9942064,4.358601
COc1ccc(N)cn1.COc1ccc(CC(=O)O)cc1,8.797576,6.3808894
COc1ccc(N)cn1.COc1ncc(Br)cc1C(=O)O,15.645944,2.2367172
COc1ccc(N)cn1.Cc1c(C(=O)O)oc2ccccc12,10.138967,-0.36170596
COc1ccc(N)cn1.Cc1cc(C(=O)O)cc(Cl)n1,14.219196,0.7698744
COc1ccc(N)cn1.Cc1ccc(CC(=O)O)cc1,8.32411,6.593581
COc1ccc(N)cn1.Cc1ccc(F)cc1C(=O)O,11.467194,3.5838304
COc1ccc(N)cn1.O=C(O)C1(c2ccccc2)CC1,7.257678,3.7621644
COc1ccc(N)cn1.O=C(O)C1CCC(F)(F)CC1,7.67032,5.5780168
COc1ccc(N)cn1.O=C(O)C1CCCN1C(=O)OCc1ccccc1,3.717467,3.9150505
COc1ccc(N)cn1.O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1,4.637658,4.7347364
COc1ccc(N)cn1.O=C(O)C1CN(C(=O)OCc2ccccc2)C1,5.566282,5.237012
COc1ccc(N)cn1.O=C(O)C1C[C@H]1c1ccccc1,9.530039,3.1636539
COc1ccc(N)cn1.O=C(O)C1Cc2ccccc2C1,7.1788864,5.063973
COc1ccc(N)cn1.O=C(O)COc1ccccc1,9.586318,9.864056
COc1ccc(N)cn1.O=C(O)Cc1cc(F)cc(F)c1,6.491667,6.597749
COc1ccc(N)cn1.O=C(O)Cc1ccc2c(c1)OCO2,9.28814,5.861966
COc1ccc(N)cn1.O=C(O)c1cc2ccccc2s1,11.165726,1.1137474
COc1ccc(N)cn1.O=C(O)c1ccc(Br)s1,15.026295,3.522176
COc1ccc(N)cn1.O=C(O)c1ccc(C(F)(F)F)cn1,15.106669,-1.859215
COc1ccc(N)cn1.O=C(O)c1ccc2nccnc2c1,13.193785,1.6151328
COc1ccc(N)cn1.O=C(O)c1cccc(-c2ccccc2)c1,11.359493,2.4785311
COc1ccc(N)cn1.O=C(O)c1cnccn1,15.194183,-0.92848563
CSc1ccc(N)cc1.COc1ncc(Br)cc1C(=O)O,15.724188,2.5946546
CSc1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O,11.375237,3.3227818
CSc1ccc(N)cc1.Cc1ccc2cc(C(=O)O)ccc2n1,12.215581,1.3322306
CSc1ccc(N)cc1.O=C(O)C(c1ccccc1)c1ccccc1,5.3943715,4.4166784
CSc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,6.0708814,7.5052466
CSc1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2,9.240607,6.2849813
CSc1cccc(N)c1.COc1ccc(CC(=O)O)cc1,8.823404,6.618846
CSc1cccc(N)c1.COc1ncc(Br)cc1C(=O)O,16.016117,2.3350146
CSc1cccc(N)c1.Cc1c(C(=O)O)oc2ccccc12,10.406159,0.22686358
CSc1cccc(N)c1.Cc1cc(C(=O)O)cc(Cl)n1,14.539772,0.9981791
CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1,12.128073,0.45213595
CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1F,11.797491,2.0425506
CSc1cccc(N)c1.Cc1ccc(CC(=O)O)cc1,8.859519,6.6620283
CSc1cccc(N)c1.Cc1ccc2cc(C(=O)O)ccc2n1,12.29037,1.7457728
CSc1cccc(N)c1.O=C(O)COc1ccccc1,9.980186,9.377477
CSc1cccc(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,9.633064,6.1229305
CSc1cccc(N)c1.O=C(O)c1ccc(C(F)(F)F)cn1,14.958266,-1.7450461
CSc1cccc(N)c1.O=C(O)c1ccc2c(c1)OC(F)(F)O2,12.340079,1.7105716
CSc1cccc(N)c1.O=C(O)c1ccco1,11.671095,-0.55606
C[C@@H](N)c1ccccc1.Cc1cc(C(=O)O)cc(Cl)n1,14.35497,1.8160089
C[C@@H](N)c1ccccc1.Cc1ccc(C(=O)O)cc1F,12.913435,3.716234
C[C@@H](N)c1ccccc1.O=C(O)/C=C/c1ccccc1,12.674513,-0.31744286
C[C@@H](N)c1ccccc1.O=C(O)C1c2ccccc2Oc2ccccc21,3.2639127,3.2842565
C[C@@H](N)c1ccccc1.O=C(O)Cc1cc(F)cc(F)c1,6.8129478,7.842026
C[C@@H](N)c1ccccc1.O=C(O)Cc1ccc2c(c1)OCO2,8.466735,7.514211
C[C@@H](N)c1ccccc1.O=C(O)c1ccc(Br)s1,14.45514,3.7099385
C[C@@H](N)c1ccccc1.O=C(O)c1ccc2nccnc2c1,13.777025,2.554354
C[C@@H](N)c1ccccc1.O=C(O)c1ccco1,11.995523,-0.8744952
C[C@@H](N)c1ccccc1.O=C(O)c1ncccn1,16.111551,-0.3160847
C[C@H](N)c1cccc2ccccc12.COc1ncc(Br)cc1C(=O)O,15.077879,3.091954
C[C@H](N)c1cccc2ccccc12.O=C(O)C1Cc2ccccc2C1,6.7659397,5.6282845
C[C@H](N)c1cccc2ccccc12.O=C(O)Cc1ccc2c(c1)OCO2,8.176931,7.251596
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2o1,10.863278,0.25492945
C[C@H](N)c1cccc2ccccc12.O=C(O)c1cc2ccccc2s1,13.580287,3.6345234
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2c(c1)OCCO2,13.382537,4.3380046
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ccc2nccnc2c1,14.084764,2.8354003
C[C@H](N)c1cccc2ccccc12.O=C(O)c1ncccn1,16.014545,-0.38941935
Cc1ccc(CN)cc1.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,11.921317,3.594646
Cc1ccc(CN)cc1.CC(C)Cc1ccc(C(C)C(=O)O)cc1,5.268047,3.2753036
Cc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC,12.391751,3.936235
Cc1ccc(CN)cc1.COc1ccc(CC(=O)O)cc1,7.930559,7.89204
Cc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1,4.6613994,2.818418
Cc1ccc(CN)cc1.COc1ncc(Br)cc1C(=O)O,15.43904,3.088689
Cc1ccc(CN)cc1.Cc1cc(C(=O)O)cc(Cl)n1,14.405711,1.9217138
Cc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1,11.129056,4.5457177
Cc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1,12.829561,4.043543
Cc1ccc(CN)cc1.N#Cc1ccc(C(=O)O)cc1,13.0418415,0.33427042
Cc1ccc(CN)cc1.O=C(O)/C=C/c1ccccc1,12.743437,-0.22321379
Cc1ccc(CN)cc1.O=C(O)C(c1ccccc1)c1ccccc1,5.7301974,3.554554
Cc1ccc(CN)cc1.O=C(O)C1c2ccccc2Oc2ccccc21,3.1653569,2.8268738
Cc1ccc(CN)cc1.O=C(O)COc1ccccc1,9.296912,9.312121
Cc1ccc(CN)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,5.976419,7.9737196
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,4.344062,7.8660645
Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)OCO2,7.9520636,7.560286
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2o1,11.036658,0.10842804
Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2s1,12.796735,3.2298412
Cc1ccc(CN)cc1.O=C(O)c1ccc(Br)s1,14.606485,3.8932738
Cc1ccc(CN)cc1.O=C(O)c1ccc([N+](=O)[O-])cc1,14.170567,1.8778054
Cc1ccc(CN)cc1.O=C(O)c1ccc2c(c1)OCCO2,12.445948,4.2045364
Cc1ccc(CN)cc1.O=C(O)c1ccc2nccnc2c1,14.07633,2.492435
Cc1ccc(Cl)c(N)c1.Cc1cc(C(=O)O)cc(Cl)n1,14.119679,0.609388
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1ccc([N+](=O)[O-])cc1,6.3069205,7.384608
Cc1ccc(Cl)c(N)c1.O=C(O)Cc1ccc2c(c1)OCO2,9.345602,6.0467715
