COC(=O)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,COC(=O)c1ccc(N)cc1.COc1cc(C(=O)O)cc(OC)c1OC
CCc1cccc(NC(=O)Cc2cc(F)cc(F)c2)c1,CCc1cccc(N)c1.O=C(O)Cc1cc(F)cc(F)c1
Cc1ccc(CNC(=O)c2ccc3nccnc3c2)cc1,Cc1ccc(CN)cc1.O=C(O)c1ccc2nccnc2c1
Cn1c(NC(=O)c2ccnc(C(F)(F)F)c2)nc2ccccc21,Cn1c(N)nc2ccccc21.O=C(O)c1ccnc(C(F)(F)F)c1
Cn1cc(C(=O)Nc2nc3ccccc3n2C)c(C(F)F)n1,Cn1c(N)nc2ccccc21.Cn1cc(C(=O)O)c(C(F)F)n1
O=C(NCc1ccccc1C(F)(F)F)c1ccc2nccnc2c1,NCc1ccccc1C(F)(F)F.O=C(O)c1ccc2nccnc2c1
COc1ccc(NC(=O)c2ccc3nccnc3c2)cn1,COc1ccc(N)cn1.O=C(O)c1ccc2nccnc2c1
CC(NC(=O)C1Cc2ccccc2C1)c1cccc2ccccc12,C[C@H](N)c1cccc2ccccc12.O=C(O)C1Cc2ccccc2C1
Cc1ccc([N+](=O)[O-])cc1NC(=O)c1cnccn1,Cc1ccc([N+](=O)[O-])cc1N.O=C(O)c1cnccn1
COc1ccc(NC(=O)C(C)(C)c2ccccc2)cc1,COc1ccc(N)cc1.CC(C)(C(=O)O)c1ccccc1
COC(=O)c1ccc(NC(=O)c2ccc(C(F)(F)F)cn2)cc1OC,COC(=O)c1ccc(N)cc1OC.O=C(O)c1ccc(C(F)(F)F)cn1
Cc1ccc(NC(=O)c2ccco2)c(C)c1,Cc1ccc(N)c(C)c1.O=C(O)c1ccco1
Cc1ccc(CNC(=O)Cc2ccc3c(c2)OCO3)cc1,Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)OCO2
O=C(COc1ccccc1)NC1CCc2ccccc21,NC1CCc2ccccc21.O=C(O)COc1ccccc1
O=C(NCc1ccc(F)cc1F)c1ncccn1,NCc1ccc(F)cc1F.O=C(O)c1ncccn1
Cc1ccc(CNC(=O)c2cc3ccccc3s2)cc1,Cc1ccc(CN)cc1.O=C(O)c1cc2ccccc2s1
COc1ccc(CNC(=O)c2c(C)cccc2C)cc1,COc1ccc(CN)cc1.Cc1cccc(C)c1C(=O)O
Cc1ccc(CNC(=O)c2cc(C)nc(Cl)c2)cc1,Cc1ccc(CN)cc1.Cc1cc(C(=O)O)cc(Cl)n1
Cn1c(NC(=O)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)nc2ccccc21,Cn1c(N)nc2ccccc21.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1
N#Cc1ccc(C(=O)NCc2ccccc2)cc1,NCc1ccccc1.N#Cc1ccc(C(=O)O)cc1
COc1ccc(N(C)C(=O)c2ccc([N+](=O)[O-])s2)cc1,CNc1ccc(OC)cc1.O=C(O)c1ccc([N+](=O)[O-])s1
Cn1c(NC(=O)c2ccc(F)cn2)nc2ccccc21,Cn1c(N)nc2ccccc21.O=C(O)c1ccc(F)cn1
COC(=O)c1cc(S(=O)(=O)NC(=O)Cc2ccc(C)cc2)ccc1OC,COC(=O)c1cc(S(N)(=O)=O)ccc1OC.Cc1ccc(CC(=O)O)cc1
CSc1cccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)c1,CSc1cccc(N)c1.O=C(O)c1ccc2c(c1)OC(F)(F)O2
CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,CCOC(=O)c1cccc(N)c1.Cc1ccc(C(=O)O)c2ccccc12
CN(C(=O)c1ccc(Br)s1)c1ccc(F)cc1,CNc1ccc(F)cc1.O=C(O)c1ccc(Br)s1
Cc1cccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)c1C,Cc1cccc(N)c1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2
COc1ccc(NC(=O)Cc2ccc3c(c2)OCO3)cn1,COc1ccc(N)cn1.O=C(O)Cc1ccc2c(c1)OCO2
C[C@@H](NC(=O)Cc1cc(F)cc(F)c1)c1ccccc1,C[C@@H](N)c1ccccc1.O=C(O)Cc1cc(F)cc(F)c1
COC(=O)c1ccc(NC(=O)Cc2ccc3c(c2)OCO3)cc1OC,COC(=O)c1ccc(N)cc1OC.O=C(O)Cc1ccc2c(c1)OCO2
COc1ccc(CNC(=O)c2cc(C)cc(C)c2)cc1,COc1ccc(CN)cc1.Cc1cc(C)cc(C(=O)O)c1
Cc1ccc(NC(=O)c2cc(C)nc(Cl)c2)cc1,Cc1ccc(N)cc1.Cc1cc(C(=O)O)cc(Cl)n1
COc1ccc(CC(=O)Nc2cccc(C)c2C)cc1,Cc1cccc(N)c1C.COc1ccc(CC(=O)O)cc1
CON(C)C(=O)c1cc(C)cc(C)c1,CNOC.Cc1cc(C)cc(C(=O)O)c1
CSc1cccc(NC(=O)c2ccc(C)c(F)c2)c1,CSc1cccc(N)c1.Cc1ccc(C(=O)O)cc1F
COc1cc(C(=O)NCc2ccc(C)cc2)cc(OC)c1OC,Cc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC
Cc1ccc([N+](=O)[O-])cc1NC(=O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,Cc1ccc([N+](=O)[O-])cc1N.CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1
COc1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1OC,COc1ccc(N)cc1OC.O=C(O)Cc1ccc(C(F)(F)F)cc1
CCOc1cc(NC(=O)Cc2ccc3c(c2)OCO3)ccn1,CCOc1cc(N)ccn1.O=C(O)Cc1ccc2c(c1)OCO2
CON(C)C(=O)C1C(C)(C)C1(C)C,CNOC.CC1(C)C(C(=O)O)C1(C)C
CC(NC(=O)c1ncccn1)c1cccc2ccccc12,C[C@H](N)c1cccc2ccccc12.O=C(O)c1ncccn1
Cc1ccc(CC(=O)N2CCOCC2)cc1,C1COCCN1.Cc1ccc(CC(=O)O)cc1
CON(C)C(=O)c1oc2ccccc2c1C,CNOC.Cc1c(C(=O)O)oc2ccccc12
Cc1ccc2cccc(NC(=O)c3cc(F)ccc3C)c2n1,Cc1ccc2cccc(N)c2n1.Cc1ccc(F)cc1C(=O)O
COc1ccc(NC(=O)Cc2ccc([N+](=O)[O-])cc2)cn1,COc1ccc(N)cn1.O=C(O)Cc1ccc([N+](=O)[O-])cc1
COc1ccc(NC(=O)c2cnccn2)cn1,COc1ccc(N)cn1.O=C(O)c1cnccn1
Cc1ccc(NC(=O)C(C)NC(=O)OCc2ccccc2)c(C)c1,Cc1ccc(N)c(C)c1.CC(NC(=O)OCc1ccccc1)C(=O)O
O=C(Nc1ccncc1[N+](=O)[O-])C1c2ccccc2Oc2ccccc21,Nc1ccncc1[N+](=O)[O-].O=C(O)C1c2ccccc2Oc2ccccc21
COC(=O)c1cc(F)ccc1NC(=O)C1CN(C(=O)OCc2ccccc2)C1,COC(=O)c1cc(F)ccc1N.O=C(O)C1CN(C(=O)OCc2ccccc2)C1
COc1ccc(CC(=O)Nc2ccc(OC)cc2)cc1,COc1ccc(N)cc1.COc1ccc(CC(=O)O)cc1
CN(C(=O)c1cc2ccccc2s1)c1ccc(F)cc1,CNc1ccc(F)cc1.O=C(O)c1cc2ccccc2s1
O=C(NCc1cccc2ccccc12)C(c1ccccc1)c1ccccc1,NCc1cccc2ccccc12.O=C(O)C(c1ccccc1)c1ccccc1
O=C(NCc1cccc2ccccc12)c1cccc(-c2ccccc2)c1,NCc1cccc2ccccc12.O=C(O)c1cccc(-c2ccccc2)c1
COc1ccc(NC(=O)COc2ccccc2)cn1,COc1ccc(N)cn1.O=C(O)COc1ccccc1
COc1ccc(NC(=O)C(C)c2ccc(CC(C)C)cc2)cn1,COc1ccc(N)cn1.CC(C)Cc1ccc(C(C)C(=O)O)cc1
O=C(NCc1ccc(Br)cc1)C1C[C@H]1c1ccccc1,NCc1ccc(Br)cc1.O=C(O)C1C[C@H]1c1ccccc1
Cc1ccc(CC(=O)NCc2ccc3c(c2)OCO3)cc1,NCc1ccc2c(c1)OCO2.Cc1ccc(CC(=O)O)cc1
COC(=O)c1ccc(NC(=O)c2ccc3nc(C)ccc3c2)cc1OC,COC(=O)c1ccc(N)cc1OC.Cc1ccc2cc(C(=O)O)ccc2n1
CSc1ccc(NC(=O)Cc2ccc3c(c2)OCO3)cc1,CSc1ccc(N)cc1.O=C(O)Cc1ccc2c(c1)OCO2
Cc1cc(C(=O)Nc2cccc(C)c2C)cc(Cl)n1,Cc1cccc(N)c1C.Cc1cc(C(=O)O)cc(Cl)n1
C#CC(C)(C)NC(=O)Cc1ccc([N+](=O)[O-])cc1,C#CC(C)(C)N.O=C(O)Cc1ccc([N+](=O)[O-])cc1
O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)NC1CCCCC1,NC1CCCCC1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2
Cc1ccc(NC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(N)cc1.O=C(O)Cc1ccc([N+](=O)[O-])cc1
COc1ccc(NC(=O)C2Cc3ccccc3C2)cn1,COc1ccc(N)cn1.O=C(O)C1Cc2ccccc2C1
O=C(COc1ccccc1)NCc1ccc2c(c1)OCO2,NCc1ccc2c(c1)OCO2.O=C(O)COc1ccccc1
CON(C)C(=O)c1cn(C)nc1C(F)F,CNOC.Cn1cc(C(=O)O)c(C(F)F)n1
O=C(NCc1ccc2c(c1)OCO2)c1ncccn1,NCc1ccc2c(c1)OCO2.O=C(O)c1ncccn1
COc1ncc(Br)cc1C(=O)N(c1ccccc1)C(C)C,CC(C)Nc1ccccc1.COc1ncc(Br)cc1C(=O)O
COc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1C,COc1ccc(N)cc1C.O=C(O)c1ccnc(C(F)(F)F)c1
COc1ccc(NC(=O)c2cc3ccccc3s2)cc1,COc1ccc(N)cc1.O=C(O)c1cc2ccccc2s1
Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccc([N+](=O)[O-])s1,Cc1ccc([N+](=O)[O-])cc1N.O=C(O)c1ccc([N+](=O)[O-])s1
Cc1ccc(Oc2ccc(NC(=O)C3CCCN3C(=O)OCc3ccccc3)cc2)cc1,Cc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)C1CCCN1C(=O)OCc1ccccc1
O=C(Cc1ccc(C(F)(F)F)cc1)Nc1ccc(Cl)cc1,Nc1ccc(Cl)cc1.O=C(O)Cc1ccc(C(F)(F)F)cc1
COc1ccc(NC(=O)C2CC3(CC3)CN2C(=O)OC(C)(C)C)cn1,COc1ccc(N)cn1.CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O
COc1ccc(NC(=O)C2CN(C(=O)OCc3ccccc3)C2)cn1,COc1ccc(N)cn1.O=C(O)C1CN(C(=O)OCc2ccccc2)C1
C[C@@H](NC(=O)/C=C/c1ccccc1)c1ccccc1,C[C@@H](N)c1ccccc1.O=C(O)/C=C/c1ccccc1
C#CC(C)(C)NC(=O)c1cc(F)ccc1C,C#CC(C)(C)N.Cc1ccc(F)cc1C(=O)O
COc1ncc(Br)cc1C(=O)Nc1cc(-n2cnc(C)c2)cc(C(F)(F)F)c1,Cc1cn(-c2cc(N)cc(C(F)(F)F)c2)cn1.COc1ncc(Br)cc1C(=O)O
COc1ncc(Br)cc1C(=O)Nc1cccc2ccc(C)nc12,Cc1ccc2cccc(N)c2n1.COc1ncc(Br)cc1C(=O)O
Cc1ccc(CNC(=O)COc2ccccc2)cc1,Cc1ccc(CN)cc1.O=C(O)COc1ccccc1
O=C(NCc1ccc2c(c1)OCO2)C1CCN(C(=O)OCc2ccccc2)CC1,NCc1ccc2c(c1)OCO2.O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1
Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1,Cc1ccc(N)cc1.O=C(O)c1ccc2c(c1)OCCO2
COc1ccc(NC(=O)c2ccc(C)c(F)c2)cc1,COc1ccc(N)cc1.Cc1ccc(C(=O)O)cc1F
COc1ccc(NC(=O)Cc2cc(F)cc(F)c2)cc1OC,COc1ccc(N)cc1OC.O=C(O)Cc1cc(F)cc(F)c1
CC(=O)c1ccc(NC(=O)c2cc(F)ccc2C)cc1,CC(=O)c1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O
Cc1ccc(CNC(=O)c2c(C)cc(C)cc2C)cc1,Cc1ccc(CN)cc1.Cc1cc(C)c(C(=O)O)c(C)c1
Cc1cc(C)c(C(=O)NCc2ccc(F)cc2)c(C)c1,NCc1ccc(F)cc1.Cc1cc(C)c(C(=O)O)c(C)c1
COc1ccc(NC(=O)Cc2ccc(C)cc2)cn1,COc1ccc(N)cn1.Cc1ccc(CC(=O)O)cc1
COc1ccc(NC(=O)c2ccc(C(F)(F)F)cn2)cn1,COc1ccc(N)cn1.O=C(O)c1ccc(C(F)(F)F)cn1
COc1ccc(NC(=O)c2cnccn2)cc1C,COc1ccc(N)cc1C.O=C(O)c1cnccn1
CC(=O)c1ccc(NC(=O)c2ccco2)cc1,CC(=O)c1ccc(N)cc1.O=C(O)c1ccco1
O=C(Nc1ccc2nccnc2c1)c1ccnc(C(F)(F)F)c1,Nc1ccc2nccnc2c1.O=C(O)c1ccnc(C(F)(F)F)c1
CON(C)C(=O)c1ccc([N+](=O)[O-])s1,CNOC.O=C(O)c1ccc([N+](=O)[O-])s1
CC(=O)c1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,CC(=O)c1ccc(N)cc1.O=C(O)Cc1ccc(C(F)(F)F)cc1
COc1ccc(CNC(=O)C(C)c2ccc3cc(OC)ccc3c2)cc1,COc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1
CC(=O)c1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1,CC(=O)c1ccc(N)cc1.O=C(O)c1ccc2c(c1)OCCO2
CC(C)N(C(=O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2)c1ccccc1,CC(C)Nc1ccccc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2
COc1ccc2cc(C(C)C(=O)NCc3ccc(C)cc3)ccc2c1,Cc1ccc(CN)cc1.COc1ccc2cc(C(C)C(=O)O)ccc2c1
COc1ccc(CC(=O)Nc2ccccc2C)cc1,Cc1ccccc1N.COc1ccc(CC(=O)O)cc1
CCN(C(=O)c1cc(Cl)cc(Cl)n1)c1cccc(C)c1,CCNc1cccc(C)c1.O=C(O)c1cc(Cl)cc(Cl)n1
